Refractive index of gold at +59K
lambda [um]	n	k
0.88161	0.17425	5.74963
0.88330	0.17466	5.76319
0.88499	0.17506	5.77674
0.88668	0.17547	5.79028
0.88837	0.17588	5.80381
0.89006	0.17629	5.81733
0.89175	0.17670	5.83085
0.89344	0.17712	5.84435
0.89513	0.17754	5.85785
0.89682	0.17796	5.87134
0.89851	0.17838	5.88482
0.90020	0.17881	5.89829
0.90188	0.17924	5.91175
0.90357	0.17967	5.92521
0.90526	0.18010	5.93866
0.90695	0.18053	5.95209
0.90864	0.18097	5.96553
0.91033	0.18141	5.97895
0.91202	0.18185	5.99236
0.91371	0.18229	6.00577
0.91540	0.18274	6.01917
0.91709	0.18319	6.03256
0.91878	0.18364	6.04595
0.92047	0.18409	6.05932
0.92216	0.18455	6.07269
0.92385	0.18500	6.08606
0.92554	0.18546	6.09941
0.92723	0.18592	6.11276
0.92892	0.18639	6.12610
0.93061	0.18685	6.13943
0.93230	0.18732	6.15276
0.93399	0.18779	6.16608
0.93568	0.18826	6.17939
0.93737	0.18873	6.19270
0.93906	0.18920	6.20600
0.94075	0.18968	6.21929
0.94244	0.19016	6.23257
0.94413	0.19064	6.24585
0.94582	0.19112	6.25912
0.94751	0.19161	6.27239
0.94920	0.19209	6.28565
0.95089	0.19258	6.29890
0.95258	0.19307	6.31215
0.95427	0.19357	6.32539
0.95596	0.19406	6.33862
0.95764	0.19456	6.35185
0.95933	0.19505	6.36507
0.96102	0.19555	6.37829
0.96271	0.19605	6.39150
0.96440	0.19656	6.40470
0.96609	0.19706	6.41790
0.96778	0.19757	6.43109
0.96947	0.19808	6.44428
0.97116	0.19859	6.45746
0.97285	0.19910	6.47063
0.97454	0.19961	6.48380
0.97623	0.20013	6.49696
0.97792	0.20065	6.51012
0.97961	0.20117	6.52327
0.98130	0.20169	6.53642
0.98299	0.20221	6.54956
0.98468	0.20273	6.56270
0.98637	0.20326	6.57583
0.98806	0.20379	6.58895
0.98975	0.20432	6.60207
0.99144	0.20485	6.61518
0.99313	0.20538	6.62829
0.99482	0.20592	6.64140
0.99651	0.20645	6.65450
0.99820	0.20699	6.66759
0.99989	0.20753	6.68068
1.00158	0.20807	6.69376
1.00327	0.20861	6.70684
1.00496	0.20916	6.71991
1.00665	0.20970	6.73298
1.00834	0.21025	6.74605
1.01003	0.21080	6.75910
1.01172	0.21135	6.77216
1.01341	0.21190	6.78521
1.01509	0.21246	6.79825
1.01678	0.21301	6.81129
1.01847	0.21357	6.82433
1.02016	0.21413	6.83736
1.02185	0.21469	6.85039
1.02354	0.21525	6.86341
1.02523	0.21581	6.87642
1.02692	0.21638	6.88944
1.02861	0.21694	6.90245
1.03030	0.21751	6.91545
1.03199	0.21808	6.92845
1.03368	0.21865	6.94144
1.03537	0.21922	6.95443
1.03706	0.21980	6.96742
1.03875	0.22037	6.98040
1.04044	0.22095	6.99338
1.04213	0.22153	7.00635
1.04382	0.22211	7.01932
1.04551	0.22269	7.03229
1.04720	0.22327	7.04525
