Refractive index of gold at +70K
lambda [um]	n	k
0.69067	0.15732	4.12323
0.69236	0.15705	4.13908
0.69405	0.15680	4.15490
0.69574	0.15656	4.17067
0.69743	0.15634	4.18640
0.69912	0.15613	4.20209
0.70081	0.15593	4.21774
0.70250	0.15574	4.23336
0.70419	0.15557	4.24893
0.70588	0.15541	4.26447
0.70757	0.15526	4.27997
0.70926	0.15512	4.29544
0.71095	0.15500	4.31087
0.71264	0.15488	4.32626
0.71433	0.15478	4.34162
0.71602	0.15469	4.35695
0.71771	0.15460	4.37225
0.71940	0.15453	4.38751
0.72109	0.15447	4.40274
0.72278	0.15442	4.41794
0.72447	0.15437	4.43311
0.72616	0.15434	4.44824
0.72785	0.15432	4.46335
0.72954	0.15430	4.47843
0.73122	0.15430	4.49348
0.73291	0.15430	4.50850
0.73460	0.15431	4.52349
0.73629	0.15433	4.53846
0.73798	0.15435	4.55340
0.73967	0.15439	4.56831
0.74136	0.15443	4.58320
0.74305	0.15448	4.59805
0.74474	0.15454	4.61289
0.74643	0.15461	4.62770
0.74812	0.15468	4.64248
0.74981	0.15476	4.65724
0.75150	0.15485	4.67198
0.75319	0.15494	4.68669
0.75488	0.15504	4.70138
0.75657	0.15515	4.71605
0.75826	0.15526	4.73069
0.75995	0.15538	4.74531
0.76164	0.15551	4.75991
0.76333	0.15564	4.77449
0.76502	0.15578	4.78905
0.76671	0.15592	4.80358
0.76840	0.15607	4.81810
0.77009	0.15623	4.83259
0.77178	0.15639	4.84707
0.77347	0.15656	4.86152
0.77516	0.15673	4.87595
0.77685	0.15691	4.89037
0.77854	0.15709	4.90477
0.78023	0.15728	4.91914
0.78192	0.15748	4.93350
0.78361	0.15768	4.94784
0.78530	0.15788	4.96217
0.78699	0.15809	4.97647
0.78867	0.15830	4.99076
0.79036	0.15852	5.00503
0.79205	0.15874	5.01928
0.79374	0.15897	5.03352
0.79543	0.15920	5.04774
0.79712	0.15944	5.06194
0.79881	0.15968	5.07612
0.80050	0.15993	5.09029
0.80219	0.16018	5.10445
0.80388	0.16043	5.11859
0.80557	0.16069	5.13271
0.80726	0.16096	5.14682
0.80895	0.16122	5.16091
0.81064	0.16149	5.17499
0.81233	0.16177	5.18905
0.81402	0.16205	5.20310
0.81571	0.16233	5.21713
0.81740	0.16262	5.23115
0.81909	0.16291	5.24516
0.82078	0.16320	5.25915
0.82247	0.16350	5.27313
0.82416	0.16380	5.28710
0.82585	0.16411	5.30105
0.82754	0.16441	5.31498
0.82923	0.16473	5.32891
0.83092	0.16504	5.34282
0.83261	0.16536	5.35672
0.83430	0.16568	5.37061
0.83599	0.16601	5.38448
0.83768	0.16634	5.39834
0.83937	0.16667	5.41219
0.84106	0.16701	5.42603
0.84275	0.16735	5.43986
0.84443	0.16769	5.45367
0.84612	0.16803	5.46747
0.84781	0.16838	5.48126
0.84950	0.16873	5.49504
0.85119	0.16909	5.50881
0.85288	0.16944	5.52257
0.85457	0.16981	5.53631
0.85626	0.17017	5.55005
0.85795	0.17053	5.56377
0.85964	0.17090	5.57749
0.86133	0.17128	5.59119
0.86302	0.17165	5.60488
0.86471	0.17203	5.61856
0.86640	0.17241	5.63223
0.86809	0.17279	5.64590
0.86978	0.17318	5.65955
0.87147	0.17357	5.67319
0.87316	0.17396	5.68682
0.87485	0.17435	5.70044
0.87654	0.17475	5.71405
0.87823	0.17515	5.72766
0.87992	0.17555	5.74125
0.88161	0.17596	5.75483
0.88330	0.17636	5.76841
0.88499	0.17677	5.78197
0.88668	0.17718	5.79553
0.88837	0.17760	5.80908
0.89006	0.17802	5.82262
0.89175	0.17843	5.83615
0.89344	0.17886	5.84967
0.89513	0.17928	5.86318
0.89682	0.17971	5.87668
0.89851	0.18014	5.89018
0.90020	0.18057	5.90367
0.90188	0.18100	5.91714
0.90357	0.18144	5.93061
0.90526	0.18188	5.94408
0.90695	0.18232	5.95753
0.90864	0.18276	5.97098
0.91033	0.18320	5.98442
0.91202	0.18365	5.99785
0.91371	0.18410	6.01127
0.91540	0.18455	6.02468
0.91709	0.18501	6.03809
0.91878	0.18546	6.05149
0.92047	0.18592	6.06488
0.92216	0.18638	6.07827
0.92385	0.18684	6.09164
0.92554	0.18731	6.10501
0.92723	0.18777	6.11838
0.92892	0.18824	6.13173
0.93061	0.18871	6.14508
0.93230	0.18918	6.15842
0.93399	0.18966	6.17176
0.93568	0.19014	6.18508
0.93737	0.19061	6.19841
0.93906	0.19109	6.21172
0.94075	0.19158	6.22503
0.94244	0.19206	6.23833
0.94413	0.19255	6.25162
0.94582	0.19304	6.26491
0.94751	0.19353	6.27819
0.94920	0.19402	6.29146
0.95089	0.19451	6.30473
0.95258	0.19501	6.31799
0.95427	0.19551	6.33125
0.95596	0.19601	6.34450
0.95764	0.19651	6.35774
0.95933	0.19701	6.37098
0.96102	0.19752	6.38421
0.96271	0.19803	6.39743
0.96440	0.19854	6.41065
0.96609	0.19905	6.42386
0.96778	0.19956	6.43707
0.96947	0.20007	6.45027
0.97116	0.20059	6.46347
0.97285	0.20111	6.47666
0.97454	0.20163	6.48984
0.97623	0.20215	6.50302
0.97792	0.20267	6.51619
0.97961	0.20320	6.52936
0.98130	0.20373	6.54252
0.98299	0.20426	6.55567
0.98468	0.20479	6.56882
0.98637	0.20532	6.58197
0.98806	0.20585	6.59511
0.98975	0.20639	6.60824
0.99144	0.20693	6.62137
0.99313	0.20746	6.63450
0.99482	0.20800	6.64762
0.99651	0.20855	6.66073
0.99820	0.20909	6.67384
0.99989	0.20964	6.68694
1.00158	0.21018	6.70004
1.00327	0.21073	6.71313
1.00496	0.21128	6.72622
1.00665	0.21184	6.73931
1.00834	0.21239	6.75238
1.01003	0.21295	6.76546
1.01172	0.21350	6.77853
1.01341	0.21406	6.79159
1.01509	0.21462	6.80465
1.01678	0.21518	6.81771
1.01847	0.21575	6.83076
1.02016	0.21631	6.84380
1.02185	0.21688	6.85684
1.02354	0.21745	6.86988
1.02523	0.21802	6.88291
1.02692	0.21859	6.89594
1.02861	0.21916	6.90896
1.03030	0.21973	6.92198
1.03199	0.22031	6.93499
1.03368	0.22089	6.94800
1.03537	0.22147	6.96101
1.03706	0.22205	6.97401
1.03875	0.22263	6.98701
1.04044	0.22321	7.00000
1.04213	0.22380	7.01299
1.04382	0.22438	7.02597
1.04551	0.22497	7.03895
1.04720	0.22556	7.05193
