Refractive index of gold at +57K
lambda [um]	n	k
0.89175	0.17633	5.83008
0.89344	0.17674	5.84358
0.89513	0.17716	5.85708
0.89682	0.17758	5.87056
0.89851	0.17800	5.88404
0.90020	0.17843	5.89751
0.90188	0.17886	5.91097
0.90357	0.17928	5.92443
0.90526	0.17972	5.93787
0.90695	0.18015	5.95131
0.90864	0.18059	5.96474
0.91033	0.18102	5.97816
0.91202	0.18147	5.99157
0.91371	0.18191	6.00498
0.91540	0.18235	6.01837
0.91709	0.18280	6.03176
0.91878	0.18325	6.04515
0.92047	0.18370	6.05852
0.92216	0.18415	6.07189
0.92385	0.18461	6.08525
0.92554	0.18507	6.09860
0.92723	0.18553	6.11195
0.92892	0.18599	6.12529
0.93061	0.18645	6.13862
0.93230	0.18692	6.15194
0.93399	0.18739	6.16526
0.93568	0.18786	6.17857
0.93737	0.18833	6.19187
0.93906	0.18880	6.20517
0.94075	0.18928	6.21846
0.94244	0.18976	6.23174
0.94413	0.19023	6.24502
0.94582	0.19072	6.25829
0.94751	0.19120	6.27155
0.94920	0.19169	6.28481
0.95089	0.19217	6.29806
0.95258	0.19266	6.31131
0.95427	0.19315	6.32455
0.95596	0.19365	6.33778
0.95764	0.19414	6.35100
0.95933	0.19464	6.36422
0.96102	0.19514	6.37744
0.96271	0.19564	6.39064
0.96440	0.19614	6.40385
0.96609	0.19664	6.41704
0.96778	0.19715	6.43023
0.96947	0.19765	6.44342
0.97116	0.19816	6.45659
0.97285	0.19868	6.46977
0.97454	0.19919	6.48293
0.97623	0.19970	6.49609
0.97792	0.20022	6.50925
0.97961	0.20074	6.52240
0.98130	0.20126	6.53554
0.98299	0.20178	6.54868
0.98468	0.20230	6.56182
0.98637	0.20283	6.57495
0.98806	0.20335	6.58807
0.98975	0.20388	6.60119
0.99144	0.20441	6.61430
0.99313	0.20494	6.62741
0.99482	0.20548	6.64051
0.99651	0.20601	6.65360
0.99820	0.20655	6.66670
0.99989	0.20709	6.67978
1.00158	0.20762	6.69286
1.00327	0.20817	6.70594
1.00496	0.20871	6.71901
1.00665	0.20925	6.73208
1.00834	0.20980	6.74514
1.01003	0.21035	6.75820
1.01172	0.21090	6.77125
1.01341	0.21145	6.78430
1.01509	0.21200	6.79734
1.01678	0.21256	6.81038
1.01847	0.21311	6.82341
1.02016	0.21367	6.83644
1.02185	0.21423	6.84947
1.02354	0.21479	6.86249
1.02523	0.21535	6.87550
1.02692	0.21591	6.88851
1.02861	0.21648	6.90152
1.03030	0.21705	6.91452
1.03199	0.21761	6.92752
1.03368	0.21818	6.94051
1.03537	0.21875	6.95350
1.03706	0.21933	6.96648
1.03875	0.21990	6.97946
1.04044	0.22048	6.99244
1.04213	0.22105	7.00541
1.04382	0.22163	7.01838
1.04551	0.22221	7.03134
1.04720	0.22279	7.04430
