Refractive index of gold at +18K
lambda [um]	n	k
0.69067	0.14829	4.11479
0.69236	0.14803	4.13059
0.69405	0.14778	4.14635
0.69574	0.14755	4.16206
0.69743	0.14733	4.17774
0.69912	0.14712	4.19337
0.70081	0.14692	4.20897
0.70250	0.14674	4.22453
0.70419	0.14657	4.24005
0.70588	0.14641	4.25553
0.70757	0.14626	4.27098
0.70926	0.14612	4.28639
0.71095	0.14599	4.30177
0.71264	0.14588	4.31711
0.71433	0.14577	4.33242
0.71602	0.14568	4.34770
0.71771	0.14559	4.36294
0.71940	0.14552	4.37815
0.72109	0.14545	4.39334
0.72278	0.14540	4.40848
0.72447	0.14535	4.42360
0.72616	0.14531	4.43869
0.72785	0.14528	4.45375
0.72954	0.14526	4.46878
0.73122	0.14525	4.48378
0.73291	0.14525	4.49876
0.73460	0.14525	4.51370
0.73629	0.14526	4.52862
0.73798	0.14528	4.54351
0.73967	0.14531	4.55838
0.74136	0.14535	4.57322
0.74305	0.14539	4.58803
0.74474	0.14544	4.60282
0.74643	0.14549	4.61758
0.74812	0.14556	4.63232
0.74981	0.14563	4.64704
0.75150	0.14571	4.66173
0.75319	0.14579	4.67640
0.75488	0.14588	4.69105
0.75657	0.14598	4.70567
0.75826	0.14608	4.72027
0.75995	0.14619	4.73485
0.76164	0.14630	4.74941
0.76333	0.14642	4.76394
0.76502	0.14655	4.77846
0.76671	0.14668	4.79295
0.76840	0.14682	4.80742
0.77009	0.14696	4.82188
0.77178	0.14711	4.83631
0.77347	0.14726	4.85072
0.77516	0.14742	4.86512
0.77685	0.14759	4.87949
0.77854	0.14776	4.89385
0.78023	0.14793	4.90819
0.78192	0.14811	4.92251
0.78361	0.14829	4.93681
0.78530	0.14848	4.95109
0.78699	0.14867	4.96536
0.78867	0.14887	4.97961
0.79036	0.14908	4.99384
0.79205	0.14928	5.00805
0.79374	0.14949	5.02225
0.79543	0.14971	5.03643
0.79712	0.14993	5.05060
0.79881	0.15015	5.06474
0.80050	0.15038	5.07888
0.80219	0.15062	5.09299
0.80388	0.15085	5.10710
0.80557	0.15109	5.12118
0.80726	0.15134	5.13525
0.80895	0.15159	5.14931
0.81064	0.15184	5.16335
0.81233	0.15209	5.17738
0.81402	0.15235	5.19139
0.81571	0.15262	5.20539
0.81740	0.15288	5.21938
0.81909	0.15316	5.23335
0.82078	0.15343	5.24730
0.82247	0.15371	5.26125
0.82416	0.15399	5.27518
0.82585	0.15427	5.28909
0.82754	0.15456	5.30300
0.82923	0.15485	5.31689
0.83092	0.15515	5.33077
0.83261	0.15545	5.34463
0.83430	0.15575	5.35849
0.83599	0.15605	5.37233
0.83768	0.15636	5.38615
0.83937	0.15667	5.39997
0.84106	0.15698	5.41378
0.84275	0.15730	5.42757
0.84443	0.15762	5.44135
0.84612	0.15794	5.45512
0.84781	0.15827	5.46888
0.84950	0.15860	5.48262
0.85119	0.15893	5.49636
0.85288	0.15926	5.51008
0.85457	0.15960	5.52380
0.85626	0.15994	5.53750
0.85795	0.16028	5.55119
0.85964	0.16063	5.56487
0.86133	0.16098	5.57855
0.86302	0.16133	5.59221
0.86471	0.16168	5.60586
0.86640	0.16204	5.61950
0.86809	0.16240	5.63313
0.86978	0.16276	5.64675
0.87147	0.16312	5.66036
0.87316	0.16349	5.67396
0.87485	0.16386	5.68755
0.87654	0.16423	5.70113
0.87823	0.16460	5.71471
0.87992	0.16498	5.72827
0.88161	0.16536	5.74182
0.88330	0.16574	5.75537
0.88499	0.16612	5.76890
0.88668	0.16651	5.78243
0.88837	0.16690	5.79595
0.89006	0.16729	5.80946
0.89175	0.16768	5.82296
0.89344	0.16808	5.83645
0.89513	0.16848	5.84993
0.89682	0.16888	5.86341
0.89851	0.16928	5.87687
0.90020	0.16968	5.89033
0.90188	0.17009	5.90378
0.90357	0.17050	5.91722
0.90526	0.17091	5.93065
0.90695	0.17132	5.94408
0.90864	0.17174	5.95750
0.91033	0.17215	5.97091
0.91202	0.17257	5.98431
0.91371	0.17299	5.99770
0.91540	0.17342	6.01109
0.91709	0.17384	6.02447
0.91878	0.17427	6.03784
0.92047	0.17470	6.05121
0.92216	0.17513	6.06456
0.92385	0.17556	6.07791
0.92554	0.17600	6.09125
0.92723	0.17644	6.10459
0.92892	0.17688	6.11792
0.93061	0.17732	6.13124
0.93230	0.17776	6.14455
0.93399	0.17821	6.15786
0.93568	0.17865	6.17116
0.93737	0.17910	6.18445
0.93906	0.17955	6.19774
0.94075	0.18001	6.21102
0.94244	0.18046	6.22430
0.94413	0.18092	6.23756
0.94582	0.18138	6.25082
0.94751	0.18184	6.26408
0.94920	0.18230	6.27733
0.95089	0.18276	6.29057
0.95258	0.18323	6.30380
0.95427	0.18369	6.31703
0.95596	0.18416	6.33025
0.95764	0.18463	6.34347
0.95933	0.18511	6.35668
0.96102	0.18558	6.36989
0.96271	0.18606	6.38308
0.96440	0.18654	6.39628
0.96609	0.18702	6.40946
0.96778	0.18750	6.42265
0.96947	0.18798	6.43582
0.97116	0.18846	6.44899
0.97285	0.18895	6.46215
0.97454	0.18944	6.47531
0.97623	0.18993	6.48846
0.97792	0.19042	6.50161
0.97961	0.19091	6.51475
0.98130	0.19141	6.52789
0.98299	0.19190	6.54102
0.98468	0.19240	6.55415
0.98637	0.19290	6.56727
0.98806	0.19340	6.58038
0.98975	0.19390	6.59349
0.99144	0.19441	6.60659
0.99313	0.19492	6.61969
0.99482	0.19542	6.63279
0.99651	0.19593	6.64588
0.99820	0.19644	6.65896
0.99989	0.19695	6.67204
1.00158	0.19747	6.68511
1.00327	0.19798	6.69818
1.00496	0.19850	6.71125
1.00665	0.19902	6.72430
1.00834	0.19954	6.73736
1.01003	0.20006	6.75041
1.01172	0.20058	6.76345
1.01341	0.20111	6.77649
1.01509	0.20163	6.78953
1.01678	0.20216	6.80256
1.01847	0.20269	6.81559
1.02016	0.20322	6.82861
1.02185	0.20375	6.84162
1.02354	0.20429	6.85464
1.02523	0.20482	6.86764
1.02692	0.20536	6.88065
1.02861	0.20589	6.89365
1.03030	0.20643	6.90664
1.03199	0.20697	6.91963
1.03368	0.20752	6.93262
1.03537	0.20806	6.94560
1.03706	0.20861	6.95858
1.03875	0.20915	6.97155
1.04044	0.20970	6.98452
1.04213	0.21025	6.99748
1.04382	0.21080	7.01045
1.04551	0.21135	7.02340
1.04720	0.21191	7.03635
