Refractive index of gold at +3K
lambda [um]	n	k
0.69912	0.14565	4.19453
0.70081	0.14546	4.21012
0.70250	0.14528	4.22566
0.70419	0.14510	4.24117
0.70588	0.14495	4.25664
0.70757	0.14480	4.27207
0.70926	0.14466	4.28747
0.71095	0.14454	4.30284
0.71264	0.14442	4.31817
0.71433	0.14432	4.33346
0.71602	0.14422	4.34873
0.71771	0.14414	4.36396
0.71940	0.14406	4.37916
0.72109	0.14400	4.39432
0.72278	0.14394	4.40946
0.72447	0.14390	4.42456
0.72616	0.14386	4.43964
0.72785	0.14383	4.45469
0.72954	0.14381	4.46970
0.73122	0.14380	4.48469
0.73291	0.14380	4.49965
0.73460	0.14380	4.51459
0.73629	0.14381	4.52949
0.73798	0.14383	4.54437
0.73967	0.14386	4.55923
0.74136	0.14390	4.57405
0.74305	0.14394	4.58886
0.74474	0.14399	4.60363
0.74643	0.14404	4.61839
0.74812	0.14411	4.63311
0.74981	0.14418	4.64782
0.75150	0.14425	4.66250
0.75319	0.14434	4.67716
0.75488	0.14443	4.69179
0.75657	0.14452	4.70640
0.75826	0.14462	4.72099
0.75995	0.14473	4.73556
0.76164	0.14485	4.75010
0.76333	0.14497	4.76463
0.76502	0.14509	4.77913
0.76671	0.14522	4.79361
0.76840	0.14536	4.80808
0.77009	0.14550	4.82252
0.77178	0.14565	4.83694
0.77347	0.14580	4.85134
0.77516	0.14596	4.86573
0.77685	0.14613	4.88009
0.77854	0.14629	4.89444
0.78023	0.14647	4.90877
0.78192	0.14665	4.92307
0.78361	0.14683	4.93736
0.78530	0.14702	4.95164
0.78699	0.14721	4.96589
0.78867	0.14741	4.98013
0.79036	0.14761	4.99435
0.79205	0.14781	5.00856
0.79374	0.14802	5.02274
0.79543	0.14824	5.03692
0.79712	0.14846	5.05107
0.79881	0.14868	5.06521
0.80050	0.14891	5.07933
0.80219	0.14914	5.09344
0.80388	0.14937	5.10753
0.80557	0.14961	5.12161
0.80726	0.14986	5.13567
0.80895	0.15010	5.14972
0.81064	0.15035	5.16375
0.81233	0.15061	5.17777
0.81402	0.15087	5.19177
0.81571	0.15113	5.20576
0.81740	0.15139	5.21974
0.81909	0.15166	5.23370
0.82078	0.15194	5.24764
0.82247	0.15221	5.26158
0.82416	0.15249	5.27550
0.82585	0.15277	5.28941
0.82754	0.15306	5.30330
0.82923	0.15335	5.31718
0.83092	0.15364	5.33105
0.83261	0.15394	5.34491
0.83430	0.15424	5.35875
0.83599	0.15454	5.37259
0.83768	0.15485	5.38641
0.83937	0.15515	5.40021
0.84106	0.15547	5.41401
0.84275	0.15578	5.42779
0.84443	0.15610	5.44157
0.84612	0.15642	5.45533
0.84781	0.15674	5.46908
0.84950	0.15707	5.48282
0.85119	0.15740	5.49654
0.85288	0.15773	5.51026
0.85457	0.15807	5.52396
0.85626	0.15840	5.53766
0.85795	0.15874	5.55134
0.85964	0.15909	5.56502
0.86133	0.15943	5.57868
0.86302	0.15978	5.59233
0.86471	0.16013	5.60598
0.86640	0.16049	5.61961
0.86809	0.16084	5.63323
0.86978	0.16120	5.64684
0.87147	0.16156	5.66045
0.87316	0.16193	5.67404
0.87485	0.16229	5.68762
0.87654	0.16266	5.70120
0.87823	0.16303	5.71476
0.87992	0.16341	5.72832
0.88161	0.16378	5.74186
0.88330	0.16416	5.75540
0.88499	0.16454	5.76893
0.88668	0.16493	5.78245
0.88837	0.16531	5.79596
0.89006	0.16570	5.80946
0.89175	0.16609	5.82295
0.89344	0.16648	5.83644
0.89513	0.16688	5.84991
0.89682	0.16728	5.86338
0.89851	0.16767	5.87684
0.90020	0.16808	5.89029
0.90188	0.16848	5.90373
0.90357	0.16888	5.91717
0.90526	0.16929	5.93059
0.90695	0.16970	5.94401
0.90864	0.17011	5.95742
0.91033	0.17053	5.97082
0.91202	0.17095	5.98422
0.91371	0.17136	5.99761
0.91540	0.17178	6.01099
0.91709	0.17221	6.02436
0.91878	0.17263	6.03772
0.92047	0.17306	6.05108
0.92216	0.17349	6.06443
0.92385	0.17392	6.07777
0.92554	0.17435	6.09111
0.92723	0.17478	6.10444
0.92892	0.17522	6.11776
0.93061	0.17566	6.13107
0.93230	0.17610	6.14438
0.93399	0.17654	6.15768
0.93568	0.17698	6.17098
0.93737	0.17743	6.18426
0.93906	0.17788	6.19754
0.94075	0.17832	6.21082
0.94244	0.17878	6.22408
0.94413	0.17923	6.23735
0.94582	0.17968	6.25060
0.94751	0.18014	6.26385
0.94920	0.18060	6.27709
0.95089	0.18106	6.29032
0.95258	0.18152	6.30355
0.95427	0.18199	6.31678
0.95596	0.18245	6.32999
0.95764	0.18292	6.34320
0.95933	0.18339	6.35641
0.96102	0.18386	6.36961
0.96271	0.18433	6.38280
0.96440	0.18481	6.39598
0.96609	0.18528	6.40917
0.96778	0.18576	6.42234
0.96947	0.18624	6.43551
0.97116	0.18672	6.44867
0.97285	0.18720	6.46183
0.97454	0.18769	6.47498
0.97623	0.18817	6.48813
0.97792	0.18866	6.50127
0.97961	0.18915	6.51441
0.98130	0.18964	6.52754
0.98299	0.19013	6.54066
0.98468	0.19063	6.55378
0.98637	0.19112	6.56690
0.98806	0.19162	6.58000
0.98975	0.19212	6.59311
0.99144	0.19262	6.60621
0.99313	0.19312	6.61930
0.99482	0.19362	6.63239
0.99651	0.19413	6.64547
0.99820	0.19464	6.65855
0.99989	0.19514	6.67162
1.00158	0.19565	6.68469
1.00327	0.19617	6.69775
1.00496	0.19668	6.71081
1.00665	0.19719	6.72387
1.00834	0.19771	6.73692
1.01003	0.19823	6.74996
1.01172	0.19874	6.76300
1.01341	0.19926	6.77603
1.01509	0.19979	6.78906
1.01678	0.20031	6.80209
1.01847	0.20083	6.81511
1.02016	0.20136	6.82813
1.02185	0.20189	6.84114
1.02354	0.20242	6.85414
1.02523	0.20295	6.86715
1.02692	0.20348	6.88015
1.02861	0.20401	6.89314
1.03030	0.20455	6.90613
1.03199	0.20509	6.91911
1.03368	0.20562	6.93209
1.03537	0.20616	6.94507
1.03706	0.20670	6.95804
1.03875	0.20725	6.97101
1.04044	0.20779	6.98398
1.04213	0.20833	6.99694
1.04382	0.20888	7.00989
1.04551	0.20943	7.02284
1.04720	0.20998	7.03579
