Refractive index of gold at +97K
lambda [um]	n	k
0.80388	0.16163	5.14355
0.80557	0.16189	5.15777
0.80726	0.16217	5.17198
0.80895	0.16244	5.18617
0.81064	0.16272	5.20035
0.81233	0.16301	5.21451
0.81402	0.16330	5.22866
0.81571	0.16359	5.24279
0.81740	0.16389	5.25691
0.81909	0.16419	5.27101
0.82078	0.16449	5.28510
0.82247	0.16480	5.29918
0.82416	0.16511	5.31325
0.82585	0.16543	5.32730
0.82754	0.16575	5.34134
0.82923	0.16607	5.35536
0.83092	0.16639	5.36937
0.83261	0.16672	5.38337
0.83430	0.16706	5.39736
0.83599	0.16739	5.41133
0.83768	0.16773	5.42530
0.83937	0.16807	5.43925
0.84106	0.16842	5.45318
0.84275	0.16877	5.46711
0.84443	0.16912	5.48103
0.84612	0.16948	5.49493
0.84781	0.16984	5.50882
0.84950	0.17020	5.52270
0.85119	0.17056	5.53657
0.85288	0.17093	5.55043
0.85457	0.17130	5.56428
0.85626	0.17167	5.57811
0.85795	0.17205	5.59194
0.85964	0.17243	5.60575
0.86133	0.17281	5.61956
0.86302	0.17320	5.63335
0.86471	0.17359	5.64713
0.86640	0.17398	5.66091
0.86809	0.17437	5.67467
0.86978	0.17477	5.68842
0.87147	0.17517	5.70217
0.87316	0.17557	5.71590
0.87485	0.17597	5.72963
0.87654	0.17638	5.74334
0.87823	0.17679	5.75705
0.87992	0.17720	5.77074
0.88161	0.17762	5.78443
0.88330	0.17803	5.79811
0.88499	0.17845	5.81177
0.88668	0.17888	5.82543
0.88837	0.17930	5.83908
0.89006	0.17973	5.85272
0.89175	0.18016	5.86636
0.89344	0.18059	5.87998
0.89513	0.18103	5.89360
0.89682	0.18146	5.90720
0.89851	0.18190	5.92080
0.90020	0.18234	5.93439
0.90188	0.18279	5.94797
0.90357	0.18323	5.96155
0.90526	0.18368	5.97511
0.90695	0.18413	5.98867
0.90864	0.18459	6.00222
0.91033	0.18504	6.01576
0.91202	0.18550	6.02929
0.91371	0.18596	6.04282
0.91540	0.18642	6.05634
0.91709	0.18689	6.06985
0.91878	0.18735	6.08335
0.92047	0.18782	6.09685
0.92216	0.18829	6.11033
0.92385	0.18876	6.12381
0.92554	0.18924	6.13729
0.92723	0.18972	6.15075
0.92892	0.19019	6.16421
0.93061	0.19068	6.17767
0.93230	0.19116	6.19111
0.93399	0.19164	6.20455
0.93568	0.19213	6.21798
0.93737	0.19262	6.23140
0.93906	0.19311	6.24482
0.94075	0.19360	6.25823
0.94244	0.19410	6.27164
0.94413	0.19460	6.28503
0.94582	0.19510	6.29843
0.94751	0.19560	6.31181
0.94920	0.19610	6.32519
0.95089	0.19660	6.33856
0.95258	0.19711	6.35193
0.95427	0.19762	6.36528
0.95596	0.19813	6.37864
0.95764	0.19864	6.39198
0.95933	0.19916	6.40532
0.96102	0.19967	6.41866
0.96271	0.20019	6.43199
0.96440	0.20071	6.44531
0.96609	0.20123	6.45863
0.96778	0.20175	6.47194
0.96947	0.20228	6.48524
0.97116	0.20281	6.49854
0.97285	0.20334	6.51183
0.97454	0.20387	6.52512
0.97623	0.20440	6.53840
0.97792	0.20493	6.55168
0.97961	0.20547	6.56495
0.98130	0.20601	6.57822
0.98299	0.20654	6.59148
0.98468	0.20709	6.60473
0.98637	0.20763	6.61798
0.98806	0.20817	6.63122
0.98975	0.20872	6.64446
0.99144	0.20927	6.65769
0.99313	0.20982	6.67092
0.99482	0.21037	6.68414
0.99651	0.21092	6.69736
0.99820	0.21147	6.71057
0.99989	0.21203	6.72378
1.00158	0.21259	6.73698
1.00327	0.21315	6.75018
1.00496	0.21371	6.76337
1.00665	0.21427	6.77656
1.00834	0.21484	6.78974
1.01003	0.21540	6.80292
1.01172	0.21597	6.81609
1.01341	0.21654	6.82926
1.01509	0.21711	6.84243
1.01678	0.21768	6.85558
1.01847	0.21826	6.86874
1.02016	0.21883	6.88189
1.02185	0.21941	6.89503
1.02354	0.21999	6.90817
1.02523	0.22057	6.92131
1.02692	0.22115	6.93444
1.02861	0.22173	6.94756
1.03030	0.22232	6.96069
1.03199	0.22290	6.97380
1.03368	0.22349	6.98692
1.03537	0.22408	7.00003
1.03706	0.22467	7.01313
1.03875	0.22527	7.02623
1.04044	0.22586	7.03933
1.04213	0.22646	7.05242
1.04382	0.22705	7.06551
1.04551	0.22765	7.07859
1.04720	0.22825	7.09167
