Refractive index of gold at +93K
lambda [um]	n	k
0.67209	0.16229	3.96075
0.67378	0.16183	3.97719
0.67546	0.16139	3.99357
0.67715	0.16097	4.00991
0.67884	0.16057	4.02619
0.68053	0.16019	4.04243
0.68222	0.15983	4.05861
0.68391	0.15948	4.07475
0.68560	0.15915	4.09085
0.68729	0.15884	4.10690
0.68898	0.15854	4.12290
0.69067	0.15826	4.13886
0.69236	0.15800	4.15478
0.69405	0.15775	4.17065
0.69574	0.15751	4.18649
0.69743	0.15729	4.20228
0.69912	0.15708	4.21804
0.70081	0.15688	4.23375
0.70250	0.15670	4.24943
0.70419	0.15653	4.26507
0.70588	0.15638	4.28067
0.70757	0.15623	4.29624
0.70926	0.15610	4.31177
0.71095	0.15598	4.32727
0.71264	0.15587	4.34273
0.71433	0.15577	4.35815
0.71602	0.15568	4.37355
0.71771	0.15561	4.38891
0.71940	0.15554	4.40424
0.72109	0.15549	4.41954
0.72278	0.15544	4.43480
0.72447	0.15540	4.45004
0.72616	0.15538	4.46525
0.72785	0.15536	4.48042
0.72954	0.15535	4.49557
0.73122	0.15535	4.51069
0.73291	0.15536	4.52578
0.73460	0.15538	4.54084
0.73629	0.15540	4.55588
0.73798	0.15544	4.57089
0.73967	0.15548	4.58587
0.74136	0.15553	4.60083
0.74305	0.15559	4.61576
0.74474	0.15566	4.63066
0.74643	0.15573	4.64554
0.74812	0.15581	4.66040
0.74981	0.15590	4.67523
0.75150	0.15599	4.69004
0.75319	0.15610	4.70483
0.75488	0.15620	4.71959
0.75657	0.15632	4.73433
0.75826	0.15644	4.74904
0.75995	0.15657	4.76374
0.76164	0.15671	4.77841
0.76333	0.15685	4.79306
0.76502	0.15699	4.80769
0.76671	0.15715	4.82230
0.76840	0.15731	4.83689
0.77009	0.15747	4.85146
0.77178	0.15764	4.86601
0.77347	0.15782	4.88054
0.77516	0.15800	4.89505
0.77685	0.15819	4.90954
0.77854	0.15838	4.92401
0.78023	0.15858	4.93846
0.78192	0.15878	4.95290
0.78361	0.15899	4.96731
0.78530	0.15921	4.98171
0.78699	0.15942	4.99609
0.78867	0.15965	5.01046
0.79036	0.15988	5.02480
0.79205	0.16011	5.03913
0.79374	0.16035	5.05344
0.79543	0.16059	5.06774
0.79712	0.16083	5.08202
0.79881	0.16109	5.09628
0.80050	0.16134	5.11053
0.80219	0.16160	5.12476
0.80388	0.16187	5.13897
0.80557	0.16213	5.15318
0.80726	0.16241	5.16736
0.80895	0.16268	5.18153
0.81064	0.16296	5.19569
0.81233	0.16325	5.20983
0.81402	0.16354	5.22395
0.81571	0.16383	5.23807
0.81740	0.16413	5.25216
0.81909	0.16443	5.26625
0.82078	0.16473	5.28032
0.82247	0.16504	5.29438
0.82416	0.16535	5.30842
0.82585	0.16567	5.32245
0.82754	0.16599	5.33647
0.82923	0.16631	5.35047
0.83092	0.16663	5.36446
0.83261	0.16696	5.37844
0.83430	0.16729	5.39241
0.83599	0.16763	5.40636
0.83768	0.16797	5.42030
0.83937	0.16831	5.43423
0.84106	0.16866	5.44815
0.84275	0.16901	5.46205
0.84443	0.16936	5.47594
0.84612	0.16972	5.48983
0.84781	0.17007	5.50370
0.84950	0.17044	5.51756
0.85119	0.17080	5.53140
0.85288	0.17117	5.54524
0.85457	0.17154	5.55907
0.85626	0.17191	5.57288
0.85795	0.17229	5.58668
0.85964	0.17267	5.60048
0.86133	0.17305	5.61426
0.86302	0.17344	5.62803
0.86471	0.17382	5.64180
0.86640	0.17422	5.65555
0.86809	0.17461	5.66929
0.86978	0.17501	5.68302
0.87147	0.17540	5.69674
0.87316	0.17581	5.71045
0.87485	0.17621	5.72416
0.87654	0.17662	5.73785
0.87823	0.17703	5.75153
0.87992	0.17744	5.76521
0.88161	0.17785	5.77887
0.88330	0.17827	5.79253
0.88499	0.17869	5.80617
0.88668	0.17911	5.81981
0.88837	0.17954	5.83344
0.89006	0.17997	5.84706
0.89175	0.18040	5.86067
0.89344	0.18083	5.87427
0.89513	0.18126	5.88787
0.89682	0.18170	5.90145
0.89851	0.18214	5.91503
0.90020	0.18258	5.92859
0.90188	0.18303	5.94215
0.90357	0.18347	5.95571
0.90526	0.18392	5.96925
0.90695	0.18437	5.98278
0.90864	0.18482	5.99631
0.91033	0.18528	6.00983
0.91202	0.18574	6.02334
0.91371	0.18620	6.03685
0.91540	0.18666	6.05034
0.91709	0.18712	6.06383
0.91878	0.18759	6.07731
0.92047	0.18806	6.09079
0.92216	0.18853	6.10425
0.92385	0.18900	6.11771
0.92554	0.18948	6.13116
0.92723	0.18995	6.14461
0.92892	0.19043	6.15804
0.93061	0.19091	6.17147
0.93230	0.19140	6.18490
0.93399	0.19188	6.19831
0.93568	0.19237	6.21172
0.93737	0.19286	6.22513
0.93906	0.19335	6.23852
0.94075	0.19384	6.25191
0.94244	0.19434	6.26529
0.94413	0.19484	6.27867
0.94582	0.19533	6.29204
0.94751	0.19584	6.30540
0.94920	0.19634	6.31875
0.95089	0.19684	6.33210
0.95258	0.19735	6.34545
0.95427	0.19786	6.35878
0.95596	0.19837	6.37212
0.95764	0.19888	6.38544
0.95933	0.19940	6.39876
0.96102	0.19991	6.41207
0.96271	0.20043	6.42538
0.96440	0.20095	6.43868
0.96609	0.20147	6.45197
0.96778	0.20200	6.46526
0.96947	0.20252	6.47854
0.97116	0.20305	6.49182
0.97285	0.20358	6.50509
0.97454	0.20411	6.51836
0.97623	0.20464	6.53162
0.97792	0.20517	6.54487
0.97961	0.20571	6.55812
0.98130	0.20625	6.57136
0.98299	0.20679	6.58460
0.98468	0.20733	6.59783
0.98637	0.20787	6.61106
0.98806	0.20842	6.62428
0.98975	0.20896	6.63750
0.99144	0.20951	6.65071
0.99313	0.21006	6.66391
0.99482	0.21061	6.67711
0.99651	0.21116	6.69031
0.99820	0.21172	6.70350
0.99989	0.21228	6.71669
1.00158	0.21283	6.72987
1.00327	0.21339	6.74304
1.00496	0.21396	6.75621
1.00665	0.21452	6.76938
1.00834	0.21508	6.78254
1.01003	0.21565	6.79569
1.01172	0.21622	6.80884
1.01341	0.21679	6.82199
1.01509	0.21736	6.83513
1.01678	0.21793	6.84827
1.01847	0.21850	6.86140
1.02016	0.21908	6.87453
1.02185	0.21966	6.88765
1.02354	0.22024	6.90077
1.02523	0.22082	6.91388
1.02692	0.22140	6.92699
1.02861	0.22198	6.94009
1.03030	0.22257	6.95319
1.03199	0.22315	6.96629
1.03368	0.22374	6.97938
1.03537	0.22433	6.99247
1.03706	0.22492	7.00555
1.03875	0.22552	7.01863
1.04044	0.22611	7.03170
1.04213	0.22671	7.04477
1.04382	0.22730	7.05784
1.04551	0.22790	7.07090
1.04720	0.22850	7.08396
