Refractive index of gold at +48K
lambda [um]	n	k
1.01003	0.20815	6.75482
1.01172	0.20869	6.76786
1.01341	0.20924	6.78090
1.01509	0.20978	6.79394
1.01678	0.21033	6.80697
1.01847	0.21088	6.82000
1.02016	0.21143	6.83302
1.02185	0.21199	6.84604
1.02354	0.21254	6.85905
1.02523	0.21310	6.87206
1.02692	0.21365	6.88507
1.02861	0.21421	6.89807
1.03030	0.21477	6.91106
1.03199	0.21534	6.92405
1.03368	0.21590	6.93704
1.03537	0.21646	6.95002
1.03706	0.21703	6.96300
1.03875	0.21760	6.97597
1.04044	0.21817	6.98894
1.04213	0.21874	7.00191
1.04382	0.21931	7.01487
1.04551	0.21989	7.02783
1.04720	0.22046	7.04078
