Refractive index of gold at +98K
lambda [um]	n	k
0.73967	0.15519	4.59055
0.74136	0.15524	4.60553
0.74305	0.15529	4.62048
0.74474	0.15536	4.63541
0.74643	0.15543	4.65031
0.74812	0.15551	4.66519
0.74981	0.15560	4.68005
0.75150	0.15570	4.69488
0.75319	0.15580	4.70969
0.75488	0.15591	4.72447
0.75657	0.15602	4.73923
0.75826	0.15614	4.75398
0.75995	0.15627	4.76869
0.76164	0.15641	4.78339
0.76333	0.15655	4.79807
0.76502	0.15669	4.81272
0.76671	0.15685	4.82735
0.76840	0.15701	4.84197
0.77009	0.15717	4.85656
0.77178	0.15734	4.87113
0.77347	0.15752	4.88569
0.77516	0.15770	4.90022
0.77685	0.15789	4.91474
0.77854	0.15808	4.92923
0.78023	0.15828	4.94371
0.78192	0.15848	4.95817
0.78361	0.15869	4.97261
0.78530	0.15890	4.98703
0.78699	0.15912	5.00144
0.78867	0.15934	5.01583
0.79036	0.15957	5.03020
0.79205	0.15980	5.04455
0.79374	0.16004	5.05889
0.79543	0.16028	5.07321
0.79712	0.16053	5.08752
0.79881	0.16078	5.10181
0.80050	0.16104	5.11608
0.80219	0.16130	5.13033
0.80388	0.16156	5.14458
0.80557	0.16183	5.15880
0.80726	0.16210	5.17301
0.80895	0.16238	5.18721
0.81064	0.16266	5.20139
0.81233	0.16294	5.21556
0.81402	0.16323	5.22971
0.81571	0.16352	5.24385
0.81740	0.16382	5.25797
0.81909	0.16412	5.27208
0.82078	0.16443	5.28618
0.82247	0.16473	5.30026
0.82416	0.16504	5.31433
0.82585	0.16536	5.32839
0.82754	0.16568	5.34243
0.82923	0.16600	5.35646
0.83092	0.16633	5.37048
0.83261	0.16666	5.38448
0.83430	0.16699	5.39847
0.83599	0.16732	5.41245
0.83768	0.16766	5.42642
0.83937	0.16801	5.44038
0.84106	0.16835	5.45432
0.84275	0.16870	5.46825
0.84443	0.16905	5.48217
0.84612	0.16941	5.49608
0.84781	0.16977	5.50998
0.84950	0.17013	5.52386
0.85119	0.17049	5.53774
0.85288	0.17086	5.55160
0.85457	0.17123	5.56545
0.85626	0.17160	5.57930
0.85795	0.17198	5.59313
0.85964	0.17236	5.60695
0.86133	0.17274	5.62076
0.86302	0.17313	5.63456
0.86471	0.17352	5.64834
0.86640	0.17391	5.66212
0.86809	0.17430	5.67589
0.86978	0.17470	5.68965
0.87147	0.17510	5.70340
0.87316	0.17550	5.71714
0.87485	0.17590	5.73087
0.87654	0.17631	5.74459
0.87823	0.17672	5.75830
0.87992	0.17713	5.77200
0.88161	0.17754	5.78569
0.88330	0.17796	5.79937
0.88499	0.17838	5.81305
0.88668	0.17880	5.82671
0.88837	0.17923	5.84037
0.89006	0.17966	5.85401
0.89175	0.18009	5.86765
0.89344	0.18052	5.88128
0.89513	0.18095	5.89490
0.89682	0.18139	5.90851
0.89851	0.18183	5.92212
0.90020	0.18227	5.93571
0.90188	0.18271	5.94930
0.90357	0.18316	5.96288
0.90526	0.18361	5.97645
0.90695	0.18406	5.99001
0.90864	0.18451	6.00357
0.91033	0.18497	6.01711
0.91202	0.18542	6.03065
0.91371	0.18588	6.04418
0.91540	0.18635	6.05771
0.91709	0.18681	6.07122
0.91878	0.18728	6.08473
0.92047	0.18774	6.09823
0.92216	0.18821	6.11173
0.92385	0.18869	6.12521
0.92554	0.18916	6.13869
0.92723	0.18964	6.15216
0.92892	0.19012	6.16563
0.93061	0.19060	6.17908
0.93230	0.19108	6.19253
0.93399	0.19157	6.20598
0.93568	0.19205	6.21941
0.93737	0.19254	6.23284
0.93906	0.19303	6.24627
0.94075	0.19353	6.25968
0.94244	0.19402	6.27309
0.94413	0.19452	6.28650
0.94582	0.19502	6.29989
0.94751	0.19552	6.31328
0.94920	0.19602	6.32667
0.95089	0.19652	6.34004
0.95258	0.19703	6.35341
0.95427	0.19754	6.36678
0.95596	0.19805	6.38014
0.95764	0.19856	6.39349
0.95933	0.19908	6.40683
0.96102	0.19959	6.42017
0.96271	0.20011	6.43351
0.96440	0.20063	6.44684
0.96609	0.20115	6.46016
0.96778	0.20167	6.47347
0.96947	0.20220	6.48678
0.97116	0.20272	6.50009
0.97285	0.20325	6.51339
0.97454	0.20378	6.52668
0.97623	0.20432	6.53997
0.97792	0.20485	6.55325
0.97961	0.20539	6.56652
0.98130	0.20592	6.57980
0.98299	0.20646	6.59306
0.98468	0.20700	6.60632
0.98637	0.20754	6.61957
0.98806	0.20809	6.63282
0.98975	0.20863	6.64607
0.99144	0.20918	6.65931
0.99313	0.20973	6.67254
0.99482	0.21028	6.68577
0.99651	0.21084	6.69899
0.99820	0.21139	6.71221
0.99989	0.21195	6.72542
1.00158	0.21250	6.73863
1.00327	0.21306	6.75183
1.00496	0.21362	6.76503
1.00665	0.21419	6.77822
1.00834	0.21475	6.79141
1.01003	0.21532	6.80459
1.01172	0.21588	6.81777
1.01341	0.21645	6.83094
1.01509	0.21702	6.84411
1.01678	0.21760	6.85727
1.01847	0.21817	6.87043
1.02016	0.21874	6.88359
1.02185	0.21932	6.89674
1.02354	0.21990	6.90988
1.02523	0.22048	6.92303
1.02692	0.22106	6.93616
1.02861	0.22164	6.94929
1.03030	0.22223	6.96242
1.03199	0.22282	6.97554
1.03368	0.22340	6.98866
1.03537	0.22399	7.00178
1.03706	0.22458	7.01489
1.03875	0.22518	7.02799
1.04044	0.22577	7.04109
1.04213	0.22637	7.05419
1.04382	0.22696	7.06728
1.04551	0.22756	7.08037
1.04720	0.22816	7.09346
