Refractive index of gold at +45K
lambda [um]	n	k
0.99989	0.20420	6.67550
1.00158	0.20473	6.68857
1.00327	0.20527	6.70164
1.00496	0.20580	6.71471
1.00665	0.20634	6.72776
1.00834	0.20688	6.74082
1.01003	0.20742	6.75387
1.01172	0.20796	6.76691
1.01341	0.20850	6.77995
1.01509	0.20905	6.79299
1.01678	0.20959	6.80602
1.01847	0.21014	6.81904
1.02016	0.21069	6.83206
1.02185	0.21124	6.84508
1.02354	0.21179	6.85809
1.02523	0.21235	6.87110
1.02692	0.21290	6.88410
1.02861	0.21346	6.89710
1.03030	0.21402	6.91009
1.03199	0.21458	6.92308
1.03368	0.21514	6.93607
1.03537	0.21570	6.94905
1.03706	0.21627	6.96202
1.03875	0.21684	6.97500
1.04044	0.21740	6.98796
1.04213	0.21797	7.00093
1.04382	0.21854	7.01389
1.04551	0.21911	7.02684
1.04720	0.21969	7.03979
