Refractive index of gold at +14K
lambda [um]	n	k
0.75150	0.14507	4.66167
0.75319	0.14515	4.67634
0.75488	0.14524	4.69098
0.75657	0.14534	4.70560
0.75826	0.14544	4.72020
0.75995	0.14555	4.73478
0.76164	0.14566	4.74933
0.76333	0.14578	4.76386
0.76502	0.14591	4.77838
0.76671	0.14604	4.79287
0.76840	0.14618	4.80734
0.77009	0.14632	4.82179
0.77178	0.14647	4.83622
0.77347	0.14662	4.85063
0.77516	0.14678	4.86503
0.77685	0.14694	4.87940
0.77854	0.14711	4.89375
0.78023	0.14729	4.90809
0.78192	0.14746	4.92241
0.78361	0.14765	4.93671
0.78530	0.14784	4.95099
0.78699	0.14803	4.96525
0.78867	0.14823	4.97950
0.79036	0.14843	4.99373
0.79205	0.14863	5.00794
0.79374	0.14884	5.02214
0.79543	0.14906	5.03632
0.79712	0.14928	5.05048
0.79881	0.14950	5.06463
0.80050	0.14973	5.07876
0.80219	0.14996	5.09287
0.80388	0.15020	5.10697
0.80557	0.15044	5.12106
0.80726	0.15068	5.13513
0.80895	0.15093	5.14918
0.81064	0.15118	5.16322
0.81233	0.15144	5.17725
0.81402	0.15170	5.19126
0.81571	0.15196	5.20526
0.81740	0.15223	5.21924
0.81909	0.15250	5.23321
0.82078	0.15277	5.24716
0.82247	0.15305	5.26110
0.82416	0.15333	5.27503
0.82585	0.15361	5.28895
0.82754	0.15390	5.30285
0.82923	0.15419	5.31674
0.83092	0.15448	5.33062
0.83261	0.15478	5.34448
0.83430	0.15508	5.35833
0.83599	0.15538	5.37217
0.83768	0.15569	5.38600
0.83937	0.15600	5.39981
0.84106	0.15631	5.41362
0.84275	0.15663	5.42741
0.84443	0.15695	5.44119
0.84612	0.15727	5.45496
0.84781	0.15759	5.46871
0.84950	0.15792	5.48246
0.85119	0.15825	5.49619
0.85288	0.15858	5.50991
0.85457	0.15892	5.52363
0.85626	0.15926	5.53733
0.85795	0.15960	5.55102
0.85964	0.15994	5.56470
0.86133	0.16029	5.57837
0.86302	0.16064	5.59203
0.86471	0.16099	5.60568
0.86640	0.16135	5.61932
0.86809	0.16171	5.63295
0.86978	0.16207	5.64657
0.87147	0.16243	5.66018
0.87316	0.16280	5.67377
0.87485	0.16316	5.68737
0.87654	0.16353	5.70095
0.87823	0.16391	5.71452
0.87992	0.16428	5.72808
0.88161	0.16466	5.74163
0.88330	0.16504	5.75517
0.88499	0.16542	5.76871
0.88668	0.16581	5.78223
0.88837	0.16619	5.79575
0.89006	0.16658	5.80926
0.89175	0.16697	5.82276
0.89344	0.16737	5.83625
0.89513	0.16776	5.84973
0.89682	0.16816	5.86320
0.89851	0.16856	5.87667
0.90020	0.16897	5.89013
0.90188	0.16937	5.90357
0.90357	0.16978	5.91701
0.90526	0.17019	5.93045
0.90695	0.17060	5.94387
0.90864	0.17101	5.95729
0.91033	0.17143	5.97070
0.91202	0.17185	5.98410
0.91371	0.17227	5.99749
0.91540	0.17269	6.01088
0.91709	0.17311	6.02426
0.91878	0.17354	6.03763
0.92047	0.17397	6.05099
0.92216	0.17440	6.06434
0.92385	0.17483	6.07769
0.92554	0.17526	6.09104
0.92723	0.17570	6.10437
0.92892	0.17614	6.11770
0.93061	0.17658	6.13102
0.93230	0.17702	6.14433
0.93399	0.17746	6.15764
0.93568	0.17791	6.17094
0.93737	0.17835	6.18423
0.93906	0.17880	6.19751
0.94075	0.17926	6.21079
0.94244	0.17971	6.22407
0.94413	0.18016	6.23733
0.94582	0.18062	6.25059
0.94751	0.18108	6.26385
0.94920	0.18154	6.27709
0.95089	0.18200	6.29033
0.95258	0.18246	6.30357
0.95427	0.18293	6.31680
0.95596	0.18340	6.33002
0.95764	0.18387	6.34323
0.95933	0.18434	6.35644
0.96102	0.18481	6.36965
0.96271	0.18529	6.38285
0.96440	0.18576	6.39604
0.96609	0.18624	6.40922
0.96778	0.18672	6.42240
0.96947	0.18720	6.43558
0.97116	0.18768	6.44875
0.97285	0.18817	6.46191
0.97454	0.18865	6.47507
0.97623	0.18914	6.48822
0.97792	0.18963	6.50137
0.97961	0.19012	6.51451
0.98130	0.19062	6.52764
0.98299	0.19111	6.54077
0.98468	0.19161	6.55390
0.98637	0.19210	6.56701
0.98806	0.19260	6.58013
0.98975	0.19310	6.59324
0.99144	0.19361	6.60634
0.99313	0.19411	6.61944
0.99482	0.19462	6.63253
0.99651	0.19512	6.64562
0.99820	0.19563	6.65870
0.99989	0.19614	6.67178
1.00158	0.19665	6.68486
1.00327	0.19717	6.69792
1.00496	0.19768	6.71099
1.00665	0.19820	6.72405
1.00834	0.19872	6.73710
1.01003	0.19924	6.75015
1.01172	0.19976	6.76319
1.01341	0.20028	6.77623
1.01509	0.20080	6.78927
1.01678	0.20133	6.80230
1.01847	0.20186	6.81532
1.02016	0.20239	6.82834
1.02185	0.20292	6.84136
1.02354	0.20345	6.85437
1.02523	0.20398	6.86738
1.02692	0.20451	6.88038
1.02861	0.20505	6.89338
1.03030	0.20559	6.90637
1.03199	0.20613	6.91936
1.03368	0.20667	6.93235
1.03537	0.20721	6.94533
1.03706	0.20775	6.95831
1.03875	0.20830	6.97128
1.04044	0.20884	6.98425
1.04213	0.20939	6.99721
1.04382	0.20994	7.01017
1.04551	0.21049	7.02313
1.04720	0.21104	7.03608
