Refractive index of gold at +38K
lambda [um]	n	k
0.81571	0.15706	5.20730
0.81740	0.15734	5.22129
0.81909	0.15762	5.23527
0.82078	0.15790	5.24923
0.82247	0.15818	5.26317
0.82416	0.15847	5.27711
0.82585	0.15876	5.29103
0.82754	0.15906	5.30493
0.82923	0.15936	5.31883
0.83092	0.15966	5.33271
0.83261	0.15997	5.34658
0.83430	0.16028	5.36043
0.83599	0.16059	5.37427
0.83768	0.16091	5.38810
0.83937	0.16123	5.40192
0.84106	0.16155	5.41573
0.84275	0.16187	5.42952
0.84443	0.16220	5.44331
0.84612	0.16253	5.45708
0.84781	0.16287	5.47084
0.84950	0.16321	5.48459
0.85119	0.16355	5.49832
0.85288	0.16389	5.51205
0.85457	0.16424	5.52577
0.85626	0.16458	5.53947
0.85795	0.16494	5.55316
0.85964	0.16529	5.56685
0.86133	0.16565	5.58052
0.86302	0.16601	5.59418
0.86471	0.16637	5.60783
0.86640	0.16674	5.62147
0.86809	0.16711	5.63510
0.86978	0.16748	5.64873
0.87147	0.16785	5.66234
0.87316	0.16823	5.67594
0.87485	0.16861	5.68953
0.87654	0.16899	5.70311
0.87823	0.16937	5.71668
0.87992	0.16976	5.73025
0.88161	0.17015	5.74380
0.88330	0.17054	5.75735
0.88499	0.17094	5.77088
0.88668	0.17133	5.78441
0.88837	0.17173	5.79793
0.89006	0.17213	5.81144
0.89175	0.17254	5.82494
0.89344	0.17294	5.83843
0.89513	0.17335	5.85191
0.89682	0.17376	5.86538
0.89851	0.17417	5.87885
0.90020	0.17459	5.89231
0.90188	0.17501	5.90576
0.90357	0.17543	5.91920
0.90526	0.17585	5.93263
0.90695	0.17627	5.94606
0.90864	0.17670	5.95947
0.91033	0.17713	5.97288
0.91202	0.17756	5.98628
0.91371	0.17799	5.99968
0.91540	0.17842	6.01306
0.91709	0.17886	6.02644
0.91878	0.17930	6.03981
0.92047	0.17974	6.05317
0.92216	0.18019	6.06653
0.92385	0.18063	6.07988
0.92554	0.18108	6.09322
0.92723	0.18153	6.10655
0.92892	0.18198	6.11988
0.93061	0.18243	6.13320
0.93230	0.18289	6.14651
0.93399	0.18334	6.15982
0.93568	0.18380	6.17312
0.93737	0.18427	6.18641
0.93906	0.18473	6.19970
0.94075	0.18519	6.21297
0.94244	0.18566	6.22625
0.94413	0.18613	6.23951
0.94582	0.18660	6.25277
0.94751	0.18707	6.26602
0.94920	0.18755	6.27927
0.95089	0.18802	6.29251
0.95258	0.18850	6.30574
0.95427	0.18898	6.31897
0.95596	0.18946	6.33219
0.95764	0.18995	6.34541
0.95933	0.19043	6.35861
0.96102	0.19092	6.37182
0.96271	0.19141	6.38501
0.96440	0.19190	6.39820
0.96609	0.19239	6.41139
0.96778	0.19289	6.42457
0.96947	0.19338	6.43774
0.97116	0.19388	6.45091
0.97285	0.19438	6.46407
0.97454	0.19488	6.47723
0.97623	0.19539	6.49038
0.97792	0.19589	6.50352
0.97961	0.19640	6.51666
0.98130	0.19691	6.52979
0.98299	0.19742	6.54292
0.98468	0.19793	6.55604
0.98637	0.19844	6.56916
0.98806	0.19896	6.58227
0.98975	0.19947	6.59538
0.99144	0.19999	6.60848
0.99313	0.20051	6.62158
0.99482	0.20103	6.63467
0.99651	0.20155	6.64776
0.99820	0.20208	6.66084
0.99989	0.20261	6.67391
1.00158	0.20313	6.68698
1.00327	0.20366	6.70005
1.00496	0.20419	6.71311
1.00665	0.20473	6.72617
1.00834	0.20526	6.73922
1.01003	0.20580	6.75227
1.01172	0.20633	6.76531
1.01341	0.20687	6.77834
1.01509	0.20741	6.79138
1.01678	0.20796	6.80440
1.01847	0.20850	6.81743
1.02016	0.20904	6.83045
1.02185	0.20959	6.84346
1.02354	0.21014	6.85647
1.02523	0.21069	6.86947
1.02692	0.21124	6.88247
1.02861	0.21179	6.89547
1.03030	0.21235	6.90846
1.03199	0.21290	6.92145
1.03368	0.21346	6.93443
1.03537	0.21402	6.94741
1.03706	0.21458	6.96038
1.03875	0.21514	6.97335
1.04044	0.21570	6.98632
1.04213	0.21627	6.99928
1.04382	0.21683	7.01224
1.04551	0.21740	7.02519
1.04720	0.21797	7.03814
