Refractive index of gold at +82K
lambda [um]	n	k
0.99651	0.21073	6.67170
0.99820	0.21128	6.68483
0.99989	0.21183	6.69797
1.00158	0.21239	6.71109
1.00327	0.21294	6.72421
1.00496	0.21350	6.73733
1.00665	0.21406	6.75044
1.00834	0.21462	6.76355
1.01003	0.21519	6.77665
1.01172	0.21575	6.78975
1.01341	0.21632	6.80284
1.01509	0.21688	6.81593
1.01678	0.21745	6.82901
1.01847	0.21803	6.84209
1.02016	0.21860	6.85516
1.02185	0.21917	6.86823
1.02354	0.21975	6.88130
1.02523	0.22032	6.89436
1.02692	0.22090	6.90741
1.02861	0.22148	6.92046
1.03030	0.22207	6.93351
1.03199	0.22265	6.94655
1.03368	0.22323	6.95959
1.03537	0.22382	6.97262
1.03706	0.22441	6.98565
1.03875	0.22500	6.99868
1.04044	0.22559	7.01170
1.04213	0.22618	7.02471
1.04382	0.22678	7.03773
1.04551	0.22737	7.05073
1.04720	0.22797	7.06374
