Refractive index of gold at +53K
lambda [um]	n	k
0.78699	0.15563	4.97032
0.78867	0.15584	4.98459
0.79036	0.15605	4.99884
0.79205	0.15627	5.01307
0.79374	0.15649	5.02729
0.79543	0.15672	5.04148
0.79712	0.15695	5.05566
0.79881	0.15718	5.06983
0.80050	0.15742	5.08398
0.80219	0.15767	5.09811
0.80388	0.15791	5.11223
0.80557	0.15817	5.12633
0.80726	0.15842	5.14042
0.80895	0.15868	5.15449
0.81064	0.15895	5.16855
0.81233	0.15921	5.18259
0.81402	0.15949	5.19662
0.81571	0.15976	5.21063
0.81740	0.16004	5.22463
0.81909	0.16033	5.23861
0.82078	0.16061	5.25258
0.82247	0.16090	5.26654
0.82416	0.16120	5.28048
0.82585	0.16150	5.29441
0.82754	0.16180	5.30833
0.82923	0.16210	5.32223
0.83092	0.16241	5.33613
0.83261	0.16272	5.35000
0.83430	0.16304	5.36387
0.83599	0.16336	5.37772
0.83768	0.16368	5.39156
0.83937	0.16400	5.40539
0.84106	0.16433	5.41921
0.84275	0.16466	5.43301
0.84443	0.16500	5.44681
0.84612	0.16534	5.46059
0.84781	0.16568	5.47436
0.84950	0.16602	5.48812
0.85119	0.16637	5.50186
0.85288	0.16672	5.51560
0.85457	0.16707	5.52932
0.85626	0.16743	5.54304
0.85795	0.16779	5.55674
0.85964	0.16815	5.57043
0.86133	0.16851	5.58411
0.86302	0.16888	5.59779
0.86471	0.16925	5.61145
0.86640	0.16962	5.62510
0.86809	0.17000	5.63874
0.86978	0.17037	5.65237
0.87147	0.17076	5.66599
0.87316	0.17114	5.67960
0.87485	0.17152	5.69320
0.87654	0.17191	5.70679
0.87823	0.17230	5.72037
0.87992	0.17270	5.73395
0.88161	0.17309	5.74751
0.88330	0.17349	5.76106
0.88499	0.17389	5.77461
0.88668	0.17430	5.78814
0.88837	0.17470	5.80167
0.89006	0.17511	5.81519
0.89175	0.17552	5.82870
0.89344	0.17594	5.84220
0.89513	0.17635	5.85569
0.89682	0.17677	5.86917
0.89851	0.17719	5.88265
0.90020	0.17762	5.89611
0.90188	0.17804	5.90957
0.90357	0.17847	5.92302
0.90526	0.17890	5.93646
0.90695	0.17933	5.94990
0.90864	0.17976	5.96332
0.91033	0.18020	5.97674
0.91202	0.18064	5.99015
0.91371	0.18108	6.00355
0.91540	0.18152	6.01695
0.91709	0.18197	6.03033
0.91878	0.18241	6.04371
0.92047	0.18286	6.05708
0.92216	0.18331	6.07045
0.92385	0.18377	6.08380
0.92554	0.18422	6.09715
0.92723	0.18468	6.11050
0.92892	0.18514	6.12383
0.93061	0.18560	6.13716
0.93230	0.18607	6.15048
0.93399	0.18653	6.16379
0.93568	0.18700	6.17710
0.93737	0.18747	6.19040
0.93906	0.18794	6.20369
0.94075	0.18841	6.21698
0.94244	0.18889	6.23026
0.94413	0.18937	6.24354
0.94582	0.18985	6.25680
0.94751	0.19033	6.27006
0.94920	0.19081	6.28332
0.95089	0.19129	6.29656
0.95258	0.19178	6.30981
0.95427	0.19227	6.32304
0.95596	0.19276	6.33627
0.95764	0.19325	6.34949
0.95933	0.19375	6.36271
0.96102	0.19424	6.37592
0.96271	0.19474	6.38912
0.96440	0.19524	6.40232
0.96609	0.19574	6.41551
0.96778	0.19625	6.42870
0.96947	0.19675	6.44188
0.97116	0.19726	6.45506
0.97285	0.19777	6.46823
0.97454	0.19828	6.48139
0.97623	0.19879	6.49455
0.97792	0.19930	6.50770
0.97961	0.19982	6.52085
0.98130	0.20034	6.53399
0.98299	0.20086	6.54712
0.98468	0.20138	6.56025
0.98637	0.20190	6.57338
0.98806	0.20242	6.58650
0.98975	0.20295	6.59961
0.99144	0.20348	6.61272
0.99313	0.20400	6.62583
0.99482	0.20454	6.63892
0.99651	0.20507	6.65202
0.99820	0.20560	6.66511
0.99989	0.20614	6.67819
1.00158	0.20668	6.69127
1.00327	0.20721	6.70434
1.00496	0.20775	6.71741
1.00665	0.20830	6.73047
1.00834	0.20884	6.74353
1.01003	0.20939	6.75659
1.01172	0.20993	6.76964
1.01341	0.21048	6.78268
1.01509	0.21103	6.79572
1.01678	0.21158	6.80875
1.01847	0.21214	6.82178
1.02016	0.21269	6.83481
1.02185	0.21325	6.84783
1.02354	0.21381	6.86085
1.02523	0.21436	6.87386
1.02692	0.21493	6.88687
1.02861	0.21549	6.89987
1.03030	0.21605	6.91287
1.03199	0.21662	6.92586
1.03368	0.21718	6.93885
1.03537	0.21775	6.95184
1.03706	0.21832	6.96482
1.03875	0.21889	6.97780
1.04044	0.21947	6.99077
1.04213	0.22004	7.00374
1.04382	0.22062	7.01670
1.04551	0.22120	7.02966
1.04720	0.22177	7.04262
