Refractive index of gold at +69K
lambda [um]	n	k
0.87992	0.17540	5.74072
0.88161	0.17580	5.75430
0.88330	0.17621	5.76788
0.88499	0.17662	5.78144
0.88668	0.17703	5.79500
0.88837	0.17744	5.80854
0.89006	0.17786	5.82208
0.89175	0.17828	5.83561
0.89344	0.17870	5.84913
0.89513	0.17912	5.86264
0.89682	0.17955	5.87614
0.89851	0.17998	5.88963
0.90020	0.18041	5.90312
0.90188	0.18084	5.91660
0.90357	0.18128	5.93006
0.90526	0.18171	5.94352
0.90695	0.18215	5.95698
0.90864	0.18260	5.97042
0.91033	0.18304	5.98386
0.91202	0.18349	5.99729
0.91371	0.18394	6.01071
0.91540	0.18439	6.02412
0.91709	0.18484	6.03753
0.91878	0.18530	6.05093
0.92047	0.18575	6.06432
0.92216	0.18621	6.07770
0.92385	0.18667	6.09107
0.92554	0.18714	6.10444
0.92723	0.18760	6.11780
0.92892	0.18807	6.13116
0.93061	0.18854	6.14451
0.93230	0.18901	6.15785
0.93399	0.18949	6.17118
0.93568	0.18996	6.18450
0.93737	0.19044	6.19782
0.93906	0.19092	6.21114
0.94075	0.19140	6.22444
0.94244	0.19189	6.23774
0.94413	0.19237	6.25103
0.94582	0.19286	6.26432
0.94751	0.19335	6.27760
0.94920	0.19384	6.29087
0.95089	0.19434	6.30414
0.95258	0.19483	6.31740
0.95427	0.19533	6.33065
0.95596	0.19583	6.34390
0.95764	0.19633	6.35714
0.95933	0.19683	6.37037
0.96102	0.19734	6.38360
0.96271	0.19785	6.39683
0.96440	0.19836	6.41004
0.96609	0.19887	6.42325
0.96778	0.19938	6.43646
0.96947	0.19989	6.44966
0.97116	0.20041	6.46285
0.97285	0.20093	6.47604
0.97454	0.20144	6.48922
0.97623	0.20197	6.50240
0.97792	0.20249	6.51557
0.97961	0.20301	6.52874
0.98130	0.20354	6.54190
0.98299	0.20407	6.55505
0.98468	0.20460	6.56820
0.98637	0.20513	6.58134
0.98806	0.20566	6.59448
0.98975	0.20620	6.60761
0.99144	0.20673	6.62074
0.99313	0.20727	6.63386
0.99482	0.20781	6.64698
0.99651	0.20835	6.66009
0.99820	0.20890	6.67320
0.99989	0.20944	6.68630
1.00158	0.20999	6.69940
1.00327	0.21054	6.71249
1.00496	0.21109	6.72558
1.00665	0.21164	6.73866
1.00834	0.21219	6.75174
1.01003	0.21275	6.76481
1.01172	0.21330	6.77788
1.01341	0.21386	6.79094
1.01509	0.21442	6.80400
1.01678	0.21498	6.81705
1.01847	0.21555	6.83010
1.02016	0.21611	6.84314
1.02185	0.21668	6.85618
1.02354	0.21724	6.86922
1.02523	0.21781	6.88225
1.02692	0.21838	6.89527
1.02861	0.21896	6.90829
1.03030	0.21953	6.92131
1.03199	0.22010	6.93432
1.03368	0.22068	6.94733
1.03537	0.22126	6.96034
1.03706	0.22184	6.97333
1.03875	0.22242	6.98633
1.04044	0.22300	6.99932
1.04213	0.22359	7.01231
1.04382	0.22417	7.02529
1.04551	0.22476	7.03827
1.04720	0.22535	7.05124
