Refractive index of gold at +77K
lambda [um]	n	k
0.97116	0.20192	6.46850
0.97285	0.20245	6.48170
0.97454	0.20297	6.49490
0.97623	0.20350	6.50809
0.97792	0.20402	6.52128
0.97961	0.20455	6.53446
0.98130	0.20508	6.54763
0.98299	0.20562	6.56080
0.98468	0.20615	6.57396
0.98637	0.20669	6.58712
0.98806	0.20723	6.60028
0.98975	0.20777	6.61342
0.99144	0.20831	6.62657
0.99313	0.20885	6.63970
0.99482	0.20940	6.65283
0.99651	0.20994	6.66596
0.99820	0.21049	6.67908
0.99989	0.21104	6.69220
1.00158	0.21159	6.70531
1.00327	0.21215	6.71842
1.00496	0.21270	6.73152
1.00665	0.21326	6.74461
1.00834	0.21382	6.75771
1.01003	0.21438	6.77079
1.01172	0.21494	6.78388
1.01341	0.21550	6.79695
1.01509	0.21607	6.81002
1.01678	0.21663	6.82309
1.01847	0.21720	6.83616
1.02016	0.21777	6.84921
1.02185	0.21834	6.86227
1.02354	0.21892	6.87532
1.02523	0.21949	6.88836
1.02692	0.22007	6.90140
1.02861	0.22064	6.91444
1.03030	0.22122	6.92747
1.03199	0.22180	6.94050
1.03368	0.22238	6.95352
1.03537	0.22297	6.96654
1.03706	0.22355	6.97955
1.03875	0.22414	6.99256
1.04044	0.22473	7.00557
1.04213	0.22532	7.01857
1.04382	0.22591	7.03157
1.04551	0.22650	7.04456
1.04720	0.22710	7.05755
