Refractive index of gold at +34K
lambda [um]	n	k
1.02692	0.21029	6.88198
1.02861	0.21084	6.89498
1.03030	0.21139	6.90797
1.03199	0.21194	6.92096
1.03368	0.21250	6.93394
1.03537	0.21305	6.94692
1.03706	0.21361	6.95989
1.03875	0.21417	6.97286
1.04044	0.21473	6.98583
1.04213	0.21529	6.99879
1.04382	0.21586	7.01175
1.04551	0.21642	7.02470
1.04720	0.21699	7.03765
