Refractive index of gold at +11K
lambda [um]	n	k
0.67715	0.14995	3.98702
0.67884	0.14957	4.00318
0.68053	0.14920	4.01929
0.68222	0.14884	4.03535
0.68391	0.14851	4.05137
0.68560	0.14818	4.06734
0.68729	0.14788	4.08326
0.68898	0.14759	4.09914
0.69067	0.14731	4.11498
0.69236	0.14705	4.13077
0.69405	0.14680	4.14653
0.69574	0.14657	4.16224
0.69743	0.14635	4.17791
0.69912	0.14614	4.19354
0.70081	0.14594	4.20913
0.70250	0.14576	4.22468
0.70419	0.14559	4.24020
0.70588	0.14543	4.25568
0.70757	0.14528	4.27112
0.70926	0.14514	4.28653
0.71095	0.14502	4.30190
0.71264	0.14490	4.31724
0.71433	0.14480	4.33255
0.71602	0.14470	4.34782
0.71771	0.14462	4.36306
0.71940	0.14454	4.37826
0.72109	0.14448	4.39344
0.72278	0.14442	4.40858
0.72447	0.14438	4.42370
0.72616	0.14434	4.43878
0.72785	0.14431	4.45384
0.72954	0.14429	4.46886
0.73122	0.14428	4.48386
0.73291	0.14427	4.49883
0.73460	0.14428	4.51377
0.73629	0.14429	4.52868
0.73798	0.14431	4.54357
0.73967	0.14434	4.55843
0.74136	0.14437	4.57327
0.74305	0.14441	4.58808
0.74474	0.14446	4.60286
0.74643	0.14452	4.61762
0.74812	0.14458	4.63236
0.74981	0.14465	4.64707
0.75150	0.14473	4.66176
0.75319	0.14481	4.67642
0.75488	0.14490	4.69106
0.75657	0.14500	4.70568
0.75826	0.14510	4.72028
0.75995	0.14521	4.73485
0.76164	0.14532	4.74940
0.76333	0.14544	4.76394
0.76502	0.14557	4.77845
0.76671	0.14570	4.79294
0.76840	0.14583	4.80741
0.77009	0.14598	4.82185
0.77178	0.14612	4.83628
0.77347	0.14628	4.85069
0.77516	0.14644	4.86508
0.77685	0.14660	4.87946
0.77854	0.14677	4.89381
0.78023	0.14694	4.90814
0.78192	0.14712	4.92246
0.78361	0.14730	4.93675
0.78530	0.14749	4.95103
0.78699	0.14768	4.96530
0.78867	0.14788	4.97954
0.79036	0.14808	4.99377
0.79205	0.14829	5.00798
0.79374	0.14850	5.02217
0.79543	0.14871	5.03635
0.79712	0.14893	5.05051
0.79881	0.14916	5.06466
0.80050	0.14938	5.07879
0.80219	0.14961	5.09290
0.80388	0.14985	5.10700
0.80557	0.15009	5.12108
0.80726	0.15033	5.13515
0.80895	0.15058	5.14920
0.81064	0.15083	5.16324
0.81233	0.15109	5.17727
0.81402	0.15135	5.19127
0.81571	0.15161	5.20527
0.81740	0.15187	5.21925
0.81909	0.15214	5.23322
0.82078	0.15242	5.24717
0.82247	0.15269	5.26111
0.82416	0.15297	5.27504
0.82585	0.15326	5.28895
0.82754	0.15354	5.30285
0.82923	0.15383	5.31674
0.83092	0.15413	5.33062
0.83261	0.15442	5.34448
0.83430	0.15472	5.35833
0.83599	0.15503	5.37217
0.83768	0.15533	5.38599
0.83937	0.15564	5.39980
0.84106	0.15595	5.41361
0.84275	0.15627	5.42740
0.84443	0.15659	5.44117
0.84612	0.15691	5.45494
0.84781	0.15723	5.46870
0.84950	0.15756	5.48244
0.85119	0.15789	5.49617
0.85288	0.15822	5.50989
0.85457	0.15856	5.52360
0.85626	0.15890	5.53730
0.85795	0.15924	5.55099
0.85964	0.15958	5.56467
0.86133	0.15993	5.57834
0.86302	0.16028	5.59200
0.86471	0.16063	5.60565
0.86640	0.16098	5.61928
0.86809	0.16134	5.63291
0.86978	0.16170	5.64653
0.87147	0.16206	5.66014
0.87316	0.16243	5.67374
0.87485	0.16279	5.68732
0.87654	0.16316	5.70090
0.87823	0.16354	5.71447
0.87992	0.16391	5.72803
0.88161	0.16429	5.74158
0.88330	0.16467	5.75513
0.88499	0.16505	5.76866
0.88668	0.16543	5.78218
0.88837	0.16582	5.79570
0.89006	0.16621	5.80921
0.89175	0.16660	5.82270
0.89344	0.16699	5.83619
0.89513	0.16739	5.84967
0.89682	0.16778	5.86314
0.89851	0.16818	5.87661
0.90020	0.16859	5.89006
0.90188	0.16899	5.90351
0.90357	0.16940	5.91695
0.90526	0.16981	5.93038
0.90695	0.17022	5.94380
0.90864	0.17063	5.95722
0.91033	0.17105	5.97063
0.91202	0.17146	5.98403
0.91371	0.17188	5.99742
0.91540	0.17230	6.01080
0.91709	0.17273	6.02418
0.91878	0.17315	6.03755
0.92047	0.17358	6.05091
0.92216	0.17401	6.06427
0.92385	0.17444	6.07761
0.92554	0.17487	6.09095
0.92723	0.17531	6.10429
0.92892	0.17574	6.11761
0.93061	0.17618	6.13093
0.93230	0.17662	6.14424
0.93399	0.17707	6.15755
0.93568	0.17751	6.17085
0.93737	0.17796	6.18414
0.93906	0.17841	6.19742
0.94075	0.17886	6.21070
0.94244	0.17931	6.22397
0.94413	0.17976	6.23724
0.94582	0.18022	6.25050
0.94751	0.18068	6.26375
0.94920	0.18114	6.27699
0.95089	0.18160	6.29023
0.95258	0.18206	6.30347
0.95427	0.18253	6.31669
0.95596	0.18299	6.32991
0.95764	0.18346	6.34313
0.95933	0.18393	6.35634
0.96102	0.18440	6.36954
0.96271	0.18488	6.38274
0.96440	0.18535	6.39593
0.96609	0.18583	6.40911
0.96778	0.18631	6.42229
0.96947	0.18679	6.43547
0.97116	0.18727	6.44863
0.97285	0.18775	6.46180
0.97454	0.18824	6.47495
0.97623	0.18873	6.48810
0.97792	0.18922	6.50125
0.97961	0.18971	6.51439
0.98130	0.19020	6.52752
0.98299	0.19069	6.54065
0.98468	0.19119	6.55377
0.98637	0.19168	6.56689
0.98806	0.19218	6.58000
0.98975	0.19268	6.59311
0.99144	0.19318	6.60621
0.99313	0.19369	6.61931
0.99482	0.19419	6.63240
0.99651	0.19470	6.64549
0.99820	0.19521	6.65857
0.99989	0.19571	6.67165
1.00158	0.19623	6.68472
1.00327	0.19674	6.69779
1.00496	0.19725	6.71085
1.00665	0.19777	6.72391
1.00834	0.19828	6.73696
1.01003	0.19880	6.75001
1.01172	0.19932	6.76305
1.01341	0.19985	6.77609
1.01509	0.20037	6.78913
1.01678	0.20089	6.80215
1.01847	0.20142	6.81518
1.02016	0.20195	6.82820
1.02185	0.20248	6.84121
1.02354	0.20301	6.85422
1.02523	0.20354	6.86723
1.02692	0.20407	6.88023
1.02861	0.20461	6.89323
1.03030	0.20514	6.90622
1.03199	0.20568	6.91921
1.03368	0.20622	6.93220
1.03537	0.20676	6.94518
1.03706	0.20730	6.95815
1.03875	0.20785	6.97113
1.04044	0.20839	6.98409
1.04213	0.20894	6.99706
1.04382	0.20948	7.01002
1.04551	0.21003	7.02297
1.04720	0.21058	7.03592
