Refractive index of gold at +35K
lambda [um]	n	k
0.87992	0.16920	5.72989
0.88161	0.16959	5.74345
0.88330	0.16998	5.75699
0.88499	0.17037	5.77053
0.88668	0.17076	5.78405
0.88837	0.17116	5.79757
0.89006	0.17156	5.81108
0.89175	0.17196	5.82458
0.89344	0.17237	5.83807
0.89513	0.17277	5.85155
0.89682	0.17318	5.86502
0.89851	0.17359	5.87849
0.90020	0.17401	5.89194
0.90188	0.17442	5.90539
0.90357	0.17484	5.91883
0.90526	0.17526	5.93227
0.90695	0.17569	5.94569
0.90864	0.17611	5.95911
0.91033	0.17654	5.97252
0.91202	0.17697	5.98592
0.91371	0.17740	5.99931
0.91540	0.17783	6.01269
0.91709	0.17827	6.02607
0.91878	0.17870	6.03944
0.92047	0.17914	6.05281
0.92216	0.17959	6.06616
0.92385	0.18003	6.07951
0.92554	0.18048	6.09285
0.92723	0.18092	6.10618
0.92892	0.18137	6.11951
0.93061	0.18183	6.13283
0.93230	0.18228	6.14614
0.93399	0.18273	6.15945
0.93568	0.18319	6.17275
0.93737	0.18365	6.18604
0.93906	0.18411	6.19932
0.94075	0.18458	6.21260
0.94244	0.18504	6.22587
0.94413	0.18551	6.23914
0.94582	0.18598	6.25240
0.94751	0.18645	6.26565
0.94920	0.18692	6.27889
0.95089	0.18740	6.29213
0.95258	0.18787	6.30537
0.95427	0.18835	6.31859
0.95596	0.18883	6.33181
0.95764	0.18932	6.34503
0.95933	0.18980	6.35824
0.96102	0.19029	6.37144
0.96271	0.19077	6.38463
0.96440	0.19126	6.39782
0.96609	0.19175	6.41101
0.96778	0.19225	6.42419
0.96947	0.19274	6.43736
0.97116	0.19324	6.45053
0.97285	0.19373	6.46369
0.97454	0.19423	6.47684
0.97623	0.19474	6.48999
0.97792	0.19524	6.50314
0.97961	0.19574	6.51628
0.98130	0.19625	6.52941
0.98299	0.19676	6.54254
0.98468	0.19727	6.55566
0.98637	0.19778	6.56878
0.98806	0.19829	6.58189
0.98975	0.19881	6.59500
0.99144	0.19932	6.60810
0.99313	0.19984	6.62119
0.99482	0.20036	6.63428
0.99651	0.20088	6.64737
0.99820	0.20141	6.66045
0.99989	0.20193	6.67353
1.00158	0.20246	6.68660
1.00327	0.20298	6.69966
1.00496	0.20351	6.71272
1.00665	0.20404	6.72578
1.00834	0.20458	6.73883
1.01003	0.20511	6.75188
1.01172	0.20565	6.76492
1.01341	0.20618	6.77796
1.01509	0.20672	6.79099
1.01678	0.20726	6.80402
1.01847	0.20780	6.81704
1.02016	0.20835	6.83006
1.02185	0.20889	6.84307
1.02354	0.20944	6.85608
1.02523	0.20998	6.86908
1.02692	0.21053	6.88208
1.02861	0.21108	6.89508
1.03030	0.21164	6.90807
1.03199	0.21219	6.92106
1.03368	0.21275	6.93404
1.03537	0.21330	6.94702
1.03706	0.21386	6.95999
1.03875	0.21442	6.97296
1.04044	0.21498	6.98593
1.04213	0.21554	6.99889
1.04382	0.21611	7.01185
1.04551	0.21667	7.02480
1.04720	0.21724	7.03775
