Refractive index of gold at +26K
lambda [um]	n	k
0.87147	0.16516	5.66110
0.87316	0.16553	5.67470
0.87485	0.16591	5.68829
0.87654	0.16628	5.70187
0.87823	0.16666	5.71544
0.87992	0.16704	5.72901
0.88161	0.16742	5.74256
0.88330	0.16781	5.75610
0.88499	0.16820	5.76964
0.88668	0.16859	5.78317
0.88837	0.16898	5.79668
0.89006	0.16937	5.81019
0.89175	0.16977	5.82369
0.89344	0.17017	5.83718
0.89513	0.17057	5.85067
0.89682	0.17098	5.86414
0.89851	0.17138	5.87761
0.90020	0.17179	5.89106
0.90188	0.17220	5.90451
0.90357	0.17262	5.91795
0.90526	0.17303	5.93139
0.90695	0.17345	5.94481
0.90864	0.17387	5.95823
0.91033	0.17429	5.97164
0.91202	0.17471	5.98504
0.91371	0.17514	5.99843
0.91540	0.17557	6.01182
0.91709	0.17600	6.02520
0.91878	0.17643	6.03857
0.92047	0.17686	6.05193
0.92216	0.17730	6.06529
0.92385	0.17774	6.07864
0.92554	0.17818	6.09198
0.92723	0.17862	6.10531
0.92892	0.17907	6.11864
0.93061	0.17951	6.13196
0.93230	0.17996	6.14527
0.93399	0.18041	6.15858
0.93568	0.18086	6.17188
0.93737	0.18132	6.18517
0.93906	0.18177	6.19846
0.94075	0.18223	6.21174
0.94244	0.18269	6.22501
0.94413	0.18315	6.23828
0.94582	0.18361	6.25154
0.94751	0.18408	6.26479
0.94920	0.18455	6.27804
0.95089	0.18502	6.29128
0.95258	0.18549	6.30451
0.95427	0.18596	6.31774
0.95596	0.18643	6.33096
0.95764	0.18691	6.34418
0.95933	0.18739	6.35739
0.96102	0.18787	6.37059
0.96271	0.18835	6.38379
0.96440	0.18883	6.39698
0.96609	0.18932	6.41017
0.96778	0.18980	6.42335
0.96947	0.19029	6.43652
0.97116	0.19078	6.44969
0.97285	0.19127	6.46285
0.97454	0.19177	6.47601
0.97623	0.19226	6.48916
0.97792	0.19276	6.50231
0.97961	0.19326	6.51545
0.98130	0.19376	6.52858
0.98299	0.19426	6.54171
0.98468	0.19476	6.55483
0.98637	0.19527	6.56795
0.98806	0.19578	6.58107
0.98975	0.19628	6.59417
0.99144	0.19679	6.60728
0.99313	0.19731	6.62038
0.99482	0.19782	6.63347
0.99651	0.19833	6.64656
0.99820	0.19885	6.65964
0.99989	0.19937	6.67272
1.00158	0.19989	6.68579
1.00327	0.20041	6.69886
1.00496	0.20093	6.71192
1.00665	0.20146	6.72498
1.00834	0.20198	6.73803
1.01003	0.20251	6.75108
1.01172	0.20304	6.76412
1.01341	0.20357	6.77716
1.01509	0.20410	6.79019
1.01678	0.20463	6.80322
1.01847	0.20517	6.81625
1.02016	0.20571	6.82927
1.02185	0.20624	6.84228
1.02354	0.20678	6.85529
1.02523	0.20732	6.86830
1.02692	0.20787	6.88130
1.02861	0.20841	6.89430
1.03030	0.20896	6.90729
1.03199	0.20950	6.92028
1.03368	0.21005	6.93327
1.03537	0.21060	6.94625
1.03706	0.21115	6.95922
1.03875	0.21171	6.97219
1.04044	0.21226	6.98516
1.04213	0.21282	6.99812
1.04382	0.21337	7.01108
1.04551	0.21393	7.02404
1.04720	0.21449	7.03699
