Refractive index of gold at +58K
lambda [um]	n	k
0.95596	0.19386	6.33819
0.95764	0.19435	6.35142
0.95933	0.19485	6.36464
0.96102	0.19535	6.37785
0.96271	0.19585	6.39106
0.96440	0.19635	6.40426
0.96609	0.19686	6.41746
0.96778	0.19736	6.43065
0.96947	0.19787	6.44384
0.97116	0.19838	6.45702
0.97285	0.19889	6.47019
0.97454	0.19940	6.48336
0.97623	0.19992	6.49652
0.97792	0.20044	6.50968
0.97961	0.20095	6.52283
0.98130	0.20148	6.53597
0.98299	0.20200	6.54911
0.98468	0.20252	6.56225
0.98637	0.20305	6.57538
0.98806	0.20357	6.58850
0.98975	0.20410	6.60162
0.99144	0.20463	6.61473
0.99313	0.20517	6.62784
0.99482	0.20570	6.64094
0.99651	0.20623	6.65404
0.99820	0.20677	6.66713
0.99989	0.20731	6.68022
1.00158	0.20785	6.69330
1.00327	0.20839	6.70638
1.00496	0.20894	6.71945
1.00665	0.20948	6.73252
1.00834	0.21003	6.74558
1.01003	0.21058	6.75864
1.01172	0.21113	6.77169
1.01341	0.21168	6.78474
1.01509	0.21223	6.79779
1.01678	0.21279	6.81083
1.01847	0.21334	6.82386
1.02016	0.21390	6.83689
1.02185	0.21446	6.84992
1.02354	0.21502	6.86294
1.02523	0.21558	6.87595
1.02692	0.21615	6.88896
1.02861	0.21671	6.90197
1.03030	0.21728	6.91497
1.03199	0.21785	6.92797
1.03368	0.21842	6.94097
1.03537	0.21899	6.95396
1.03706	0.21957	6.96694
1.03875	0.22014	6.97992
1.04044	0.22072	6.99290
1.04213	0.22129	7.00587
1.04382	0.22187	7.01884
1.04551	0.22245	7.03180
1.04720	0.22304	7.04476
