Refractive index of gold at +66K
lambda [um]	n	k
0.97454	0.20091	6.48744
0.97623	0.20143	6.50061
0.97792	0.20195	6.51377
0.97961	0.20248	6.52693
0.98130	0.20300	6.54009
0.98299	0.20353	6.55324
0.98468	0.20406	6.56638
0.98637	0.20459	6.57952
0.98806	0.20512	6.59266
0.98975	0.20565	6.60579
0.99144	0.20619	6.61891
0.99313	0.20672	6.63203
0.99482	0.20726	6.64514
0.99651	0.20780	6.65825
0.99820	0.20834	6.67135
0.99989	0.20889	6.68445
1.00158	0.20943	6.69754
1.00327	0.20998	6.71063
1.00496	0.21053	6.72371
1.00665	0.21107	6.73679
1.00834	0.21163	6.74986
1.01003	0.21218	6.76293
1.01172	0.21273	6.77599
1.01341	0.21329	6.78905
1.01509	0.21385	6.80210
1.01678	0.21441	6.81515
1.01847	0.21497	6.82819
1.02016	0.21553	6.84123
1.02185	0.21610	6.85427
1.02354	0.21666	6.86730
1.02523	0.21723	6.88032
1.02692	0.21780	6.89335
1.02861	0.21837	6.90636
1.03030	0.21894	6.91938
1.03199	0.21951	6.93238
1.03368	0.22009	6.94539
1.03537	0.22067	6.95839
1.03706	0.22124	6.97138
1.03875	0.22182	6.98437
1.04044	0.22240	6.99736
1.04213	0.22299	7.01034
1.04382	0.22357	7.02332
1.04551	0.22416	7.03629
1.04720	0.22474	7.04926
