Refractive index of gold at +74K
lambda [um]	n	k
0.77685	0.15744	4.89221
0.77854	0.15762	4.90661
0.78023	0.15781	4.92100
0.78192	0.15801	4.93536
0.78361	0.15821	4.94971
0.78530	0.15841	4.96404
0.78699	0.15863	4.97835
0.78867	0.15884	4.99264
0.79036	0.15906	5.00692
0.79205	0.15929	5.02118
0.79374	0.15952	5.03542
0.79543	0.15975	5.04965
0.79712	0.15999	5.06386
0.79881	0.16023	5.07805
0.80050	0.16048	5.09223
0.80219	0.16073	5.10639
0.80388	0.16099	5.12054
0.80557	0.16125	5.13467
0.80726	0.16151	5.14878
0.80895	0.16178	5.16288
0.81064	0.16206	5.17697
0.81233	0.16233	5.19104
0.81402	0.16261	5.20509
0.81571	0.16290	5.21913
0.81740	0.16319	5.23316
0.81909	0.16348	5.24717
0.82078	0.16377	5.26117
0.82247	0.16407	5.27516
0.82416	0.16438	5.28913
0.82585	0.16468	5.30309
0.82754	0.16500	5.31703
0.82923	0.16531	5.33096
0.83092	0.16563	5.34488
0.83261	0.16595	5.35879
0.83430	0.16627	5.37268
0.83599	0.16660	5.38656
0.83768	0.16693	5.40043
0.83937	0.16727	5.41429
0.84106	0.16760	5.42813
0.84275	0.16794	5.44197
0.84443	0.16829	5.45579
0.84612	0.16864	5.46960
0.84781	0.16899	5.48340
0.84950	0.16934	5.49718
0.85119	0.16970	5.51096
0.85288	0.17006	5.52472
0.85457	0.17042	5.53847
0.85626	0.17078	5.55221
0.85795	0.17115	5.56595
0.85964	0.17152	5.57967
0.86133	0.17190	5.59338
0.86302	0.17228	5.60707
0.86471	0.17266	5.62076
0.86640	0.17304	5.63444
0.86809	0.17342	5.64811
0.86978	0.17381	5.66177
0.87147	0.17420	5.67542
0.87316	0.17460	5.68906
0.87485	0.17499	5.70268
0.87654	0.17539	5.71630
0.87823	0.17579	5.72991
0.87992	0.17620	5.74351
0.88161	0.17660	5.75710
0.88330	0.17701	5.77069
0.88499	0.17742	5.78426
0.88668	0.17784	5.79782
0.88837	0.17825	5.81138
0.89006	0.17867	5.82492
0.89175	0.17910	5.83846
0.89344	0.17952	5.85199
0.89513	0.17995	5.86550
0.89682	0.18037	5.87902
0.89851	0.18081	5.89252
0.90020	0.18124	5.90601
0.90188	0.18168	5.91950
0.90357	0.18211	5.93297
0.90526	0.18255	5.94644
0.90695	0.18300	5.95990
0.90864	0.18344	5.97336
0.91033	0.18389	5.98680
0.91202	0.18434	6.00024
0.91371	0.18479	6.01367
0.91540	0.18524	6.02709
0.91709	0.18570	6.04050
0.91878	0.18616	6.05391
0.92047	0.18662	6.06731
0.92216	0.18708	6.08070
0.92385	0.18755	6.09409
0.92554	0.18801	6.10746
0.92723	0.18848	6.12083
0.92892	0.18895	6.13419
0.93061	0.18942	6.14755
0.93230	0.18990	6.16090
0.93399	0.19038	6.17424
0.93568	0.19086	6.18757
0.93737	0.19134	6.20090
0.93906	0.19182	6.21422
0.94075	0.19230	6.22754
0.94244	0.19279	6.24084
0.94413	0.19328	6.25414
0.94582	0.19377	6.26744
0.94751	0.19426	6.28073
0.94920	0.19476	6.29401
0.95089	0.19526	6.30728
0.95258	0.19575	6.32055
0.95427	0.19625	6.33381
0.95596	0.19676	6.34707
0.95764	0.19726	6.36032
0.95933	0.19777	6.37356
0.96102	0.19828	6.38680
0.96271	0.19879	6.40003
0.96440	0.19930	6.41326
0.96609	0.19981	6.42648
0.96778	0.20033	6.43969
0.96947	0.20084	6.45290
0.97116	0.20136	6.46610
0.97285	0.20188	6.47929
0.97454	0.20240	6.49249
0.97623	0.20293	6.50567
0.97792	0.20346	6.51885
0.97961	0.20398	6.53202
0.98130	0.20451	6.54519
0.98299	0.20504	6.55835
0.98468	0.20558	6.57151
0.98637	0.20611	6.58466
0.98806	0.20665	6.59781
0.98975	0.20719	6.61095
0.99144	0.20773	6.62409
0.99313	0.20827	6.63722
0.99482	0.20881	6.65034
0.99651	0.20935	6.66346
0.99820	0.20990	6.67658
0.99989	0.21045	6.68969
1.00158	0.21100	6.70279
1.00327	0.21155	6.71589
1.00496	0.21210	6.72899
1.00665	0.21266	6.74208
1.00834	0.21322	6.75516
1.01003	0.21377	6.76824
1.01172	0.21433	6.78132
1.01341	0.21489	6.79439
1.01509	0.21546	6.80746
1.01678	0.21602	6.82052
1.01847	0.21659	6.83358
1.02016	0.21715	6.84663
1.02185	0.21772	6.85968
1.02354	0.21829	6.87272
1.02523	0.21887	6.88576
1.02692	0.21944	6.89879
1.02861	0.22002	6.91182
1.03030	0.22059	6.92485
1.03199	0.22117	6.93787
1.03368	0.22175	6.95088
1.03537	0.22233	6.96390
1.03706	0.22292	6.97690
1.03875	0.22350	6.98991
1.04044	0.22409	7.00291
1.04213	0.22467	7.01590
1.04382	0.22526	7.02889
1.04551	0.22585	7.04188
1.04720	0.22645	7.05486
