Refractive index of gold at +79K
lambda [um]	n	k
0.85288	0.17075	5.52824
0.85457	0.17112	5.54201
0.85626	0.17149	5.55576
0.85795	0.17186	5.56950
0.85964	0.17223	5.58324
0.86133	0.17261	5.59696
0.86302	0.17299	5.61067
0.86471	0.17337	5.62437
0.86640	0.17375	5.63806
0.86809	0.17414	5.65174
0.86978	0.17453	5.66541
0.87147	0.17493	5.67907
0.87316	0.17532	5.69272
0.87485	0.17572	5.70636
0.87654	0.17612	5.71999
0.87823	0.17653	5.73361
0.87992	0.17694	5.74722
0.88161	0.17734	5.76083
0.88330	0.17776	5.77442
0.88499	0.17817	5.78800
0.88668	0.17859	5.80158
0.88837	0.17901	5.81514
0.89006	0.17943	5.82870
0.89175	0.17985	5.84225
0.89344	0.18028	5.85579
0.89513	0.18071	5.86932
0.89682	0.18114	5.88284
0.89851	0.18158	5.89636
0.90020	0.18201	5.90986
0.90188	0.18245	5.92336
0.90357	0.18289	5.93685
0.90526	0.18333	5.95033
0.90695	0.18378	5.96380
0.90864	0.18423	5.97727
0.91033	0.18468	5.99072
0.91202	0.18513	6.00417
0.91371	0.18559	6.01761
0.91540	0.18604	6.03105
0.91709	0.18650	6.04447
0.91878	0.18696	6.05789
0.92047	0.18743	6.07130
0.92216	0.18789	6.08470
0.92385	0.18836	6.09810
0.92554	0.18883	6.11149
0.92723	0.18930	6.12487
0.92892	0.18977	6.13824
0.93061	0.19025	6.15161
0.93230	0.19073	6.16497
0.93399	0.19121	6.17832
0.93568	0.19169	6.19167
0.93737	0.19217	6.20501
0.93906	0.19266	6.21834
0.94075	0.19315	6.23167
0.94244	0.19364	6.24499
0.94413	0.19413	6.25830
0.94582	0.19462	6.27161
0.94751	0.19512	6.28490
0.94920	0.19562	6.29820
0.95089	0.19612	6.31148
0.95258	0.19662	6.32476
0.95427	0.19712	6.33804
0.95596	0.19763	6.35131
0.95764	0.19813	6.36457
0.95933	0.19864	6.37782
0.96102	0.19915	6.39107
0.96271	0.19967	6.40431
0.96440	0.20018	6.41755
0.96609	0.20070	6.43078
0.96778	0.20122	6.44401
0.96947	0.20174	6.45723
0.97116	0.20226	6.47044
0.97285	0.20278	6.48365
0.97454	0.20331	6.49685
0.97623	0.20383	6.51005
0.97792	0.20436	6.52324
0.97961	0.20489	6.53642
0.98130	0.20543	6.54960
0.98299	0.20596	6.56278
0.98468	0.20650	6.57595
0.98637	0.20704	6.58911
0.98806	0.20758	6.60227
0.98975	0.20812	6.61542
0.99144	0.20866	6.62857
0.99313	0.20920	6.64171
0.99482	0.20975	6.65485
0.99651	0.21030	6.66798
0.99820	0.21085	6.68111
0.99989	0.21140	6.69423
1.00158	0.21195	6.70734
1.00327	0.21251	6.72046
1.00496	0.21306	6.73356
1.00665	0.21362	6.74666
1.00834	0.21418	6.75976
1.01003	0.21474	6.77285
1.01172	0.21530	6.78594
1.01341	0.21587	6.79902
1.01509	0.21643	6.81210
1.01678	0.21700	6.82517
1.01847	0.21757	6.83824
1.02016	0.21814	6.85131
1.02185	0.21871	6.86436
1.02354	0.21929	6.87742
1.02523	0.21986	6.89047
1.02692	0.22044	6.90352
1.02861	0.22102	6.91656
1.03030	0.22160	6.92959
1.03199	0.22218	6.94263
1.03368	0.22277	6.95565
1.03537	0.22335	6.96868
1.03706	0.22394	6.98170
1.03875	0.22452	6.99471
1.04044	0.22511	7.00772
1.04213	0.22570	7.02073
1.04382	0.22630	7.03373
1.04551	0.22689	7.04673
1.04720	0.22749	7.05972
