Refractive index of gold at +46K
lambda [um]	n	k
0.66195	0.16099	3.84052
0.66364	0.16041	3.85721
0.66533	0.15985	3.87384
0.66702	0.15932	3.89041
0.66871	0.15881	3.90693
0.67040	0.15832	3.92339
0.67209	0.15785	3.93979
0.67378	0.15739	3.95615
0.67546	0.15696	3.97245
0.67715	0.15655	3.98869
0.67884	0.15615	4.00489
0.68053	0.15578	4.02104
0.68222	0.15541	4.03714
0.68391	0.15507	4.05319
0.68560	0.15474	4.06919
0.68729	0.15443	4.08515
0.68898	0.15413	4.10107
0.69067	0.15385	4.11694
0.69236	0.15358	4.13277
0.69405	0.15333	4.14855
0.69574	0.15309	4.16429
0.69743	0.15287	4.18000
0.69912	0.15265	4.19566
0.70081	0.15246	4.21128
0.70250	0.15227	4.22687
0.70419	0.15209	4.24241
0.70588	0.15193	4.25792
0.70757	0.15178	4.27340
0.70926	0.15164	4.28883
0.71095	0.15152	4.30423
0.71264	0.15140	4.31960
0.71433	0.15129	4.33493
0.71602	0.15120	4.35023
0.71771	0.15111	4.36550
0.71940	0.15104	4.38073
0.72109	0.15097	4.39593
0.72278	0.15092	4.41110
0.72447	0.15087	4.42624
0.72616	0.15083	4.44135
0.72785	0.15080	4.45643
0.72954	0.15079	4.47148
0.73122	0.15077	4.48650
0.73291	0.15077	4.50150
0.73460	0.15078	4.51646
0.73629	0.15079	4.53140
0.73798	0.15082	4.54631
0.73967	0.15085	4.56119
0.74136	0.15088	4.57605
0.74305	0.15093	4.59088
0.74474	0.15098	4.60569
0.74643	0.15104	4.62047
0.74812	0.15111	4.63523
0.74981	0.15118	4.64996
0.75150	0.15127	4.66467
0.75319	0.15135	4.67935
0.75488	0.15145	4.69401
0.75657	0.15155	4.70865
0.75826	0.15166	4.72327
0.75995	0.15177	4.73786
0.76164	0.15189	4.75243
0.76333	0.15202	4.76698
0.76502	0.15215	4.78151
0.76671	0.15229	4.79602
0.76840	0.15243	4.81051
0.77009	0.15258	4.82497
0.77178	0.15273	4.83942
0.77347	0.15289	4.85385
0.77516	0.15306	4.86825
0.77685	0.15323	4.88264
0.77854	0.15341	4.89701
0.78023	0.15359	4.91136
0.78192	0.15377	4.92569
0.78361	0.15396	4.94001
0.78530	0.15416	4.95430
0.78699	0.15436	4.96858
0.78867	0.15457	4.98284
0.79036	0.15478	4.99708
0.79205	0.15499	5.01131
0.79374	0.15521	5.02551
0.79543	0.15544	5.03971
0.79712	0.15567	5.05388
0.79881	0.15590	5.06804
0.80050	0.15614	5.08218
0.80219	0.15638	5.09631
0.80388	0.15662	5.11042
0.80557	0.15687	5.12452
0.80726	0.15713	5.13860
0.80895	0.15739	5.15266
0.81064	0.15765	5.16672
0.81233	0.15791	5.18075
0.81402	0.15818	5.19477
0.81571	0.15846	5.20878
0.81740	0.15873	5.22277
0.81909	0.15902	5.23675
0.82078	0.15930	5.25072
0.82247	0.15959	5.26467
0.82416	0.15988	5.27861
0.82585	0.16018	5.29253
0.82754	0.16047	5.30644
0.82923	0.16078	5.32034
0.83092	0.16108	5.33423
0.83261	0.16139	5.34810
0.83430	0.16170	5.36196
0.83599	0.16202	5.37581
0.83768	0.16234	5.38964
0.83937	0.16266	5.40347
0.84106	0.16299	5.41728
0.84275	0.16332	5.43108
0.84443	0.16365	5.44486
0.84612	0.16398	5.45864
0.84781	0.16432	5.47240
0.84950	0.16466	5.48616
0.85119	0.16501	5.49990
0.85288	0.16535	5.51363
0.85457	0.16570	5.52735
0.85626	0.16605	5.54106
0.85795	0.16641	5.55476
0.85964	0.16677	5.56844
0.86133	0.16713	5.58212
0.86302	0.16749	5.59578
0.86471	0.16786	5.60944
0.86640	0.16823	5.62309
0.86809	0.16860	5.63672
0.86978	0.16898	5.65035
0.87147	0.16935	5.66396
0.87316	0.16973	5.67757
0.87485	0.17012	5.69116
0.87654	0.17050	5.70475
0.87823	0.17089	5.71833
0.87992	0.17128	5.73189
0.88161	0.17167	5.74545
0.88330	0.17207	5.75900
0.88499	0.17247	5.77254
0.88668	0.17287	5.78607
0.88837	0.17327	5.79959
0.89006	0.17368	5.81311
0.89175	0.17408	5.82661
0.89344	0.17449	5.84010
0.89513	0.17491	5.85359
0.89682	0.17532	5.86707
0.89851	0.17574	5.88054
0.90020	0.17616	5.89400
0.90188	0.17658	5.90745
0.90357	0.17700	5.92090
0.90526	0.17743	5.93433
0.90695	0.17786	5.94776
0.90864	0.17829	5.96118
0.91033	0.17872	5.97460
0.91202	0.17915	5.98800
0.91371	0.17959	6.00140
0.91540	0.18003	6.01479
0.91709	0.18047	6.02817
0.91878	0.18091	6.04154
0.92047	0.18136	6.05491
0.92216	0.18181	6.06827
0.92385	0.18226	6.08162
0.92554	0.18271	6.09497
0.92723	0.18316	6.10830
0.92892	0.18362	6.12163
0.93061	0.18407	6.13496
0.93230	0.18453	6.14827
0.93399	0.18500	6.16158
0.93568	0.18546	6.17489
0.93737	0.18593	6.18818
0.93906	0.18639	6.20147
0.94075	0.18686	6.21475
0.94244	0.18733	6.22803
0.94413	0.18781	6.24130
0.94582	0.18828	6.25456
0.94751	0.18876	6.26781
0.94920	0.18924	6.28106
0.95089	0.18972	6.29431
0.95258	0.19020	6.30754
0.95427	0.19069	6.32077
0.95596	0.19117	6.33400
0.95764	0.19166	6.34722
0.95933	0.19215	6.36043
0.96102	0.19264	6.37363
0.96271	0.19314	6.38683
0.96440	0.19363	6.40003
0.96609	0.19413	6.41322
0.96778	0.19463	6.42640
0.96947	0.19513	6.43957
0.97116	0.19563	6.45274
0.97285	0.19614	6.46591
0.97454	0.19664	6.47907
0.97623	0.19715	6.49222
0.97792	0.19766	6.50537
0.97961	0.19817	6.51851
0.98130	0.19869	6.53165
0.98299	0.19920	6.54478
0.98468	0.19972	6.55790
0.98637	0.20023	6.57103
0.98806	0.20075	6.58414
0.98975	0.20128	6.59725
0.99144	0.20180	6.61036
0.99313	0.20232	6.62345
0.99482	0.20285	6.63655
0.99651	0.20338	6.64964
0.99820	0.20391	6.66272
0.99989	0.20444	6.67580
1.00158	0.20497	6.68887
1.00327	0.20551	6.70194
1.00496	0.20604	6.71501
1.00665	0.20658	6.72807
1.00834	0.20712	6.74112
1.01003	0.20766	6.75417
1.01172	0.20820	6.76722
1.01341	0.20875	6.78026
1.01509	0.20929	6.79329
1.01678	0.20984	6.80632
1.01847	0.21039	6.81935
1.02016	0.21094	6.83237
1.02185	0.21149	6.84539
1.02354	0.21204	6.85840
1.02523	0.21260	6.87141
1.02692	0.21315	6.88441
1.02861	0.21371	6.89741
1.03030	0.21427	6.91040
1.03199	0.21483	6.92339
1.03368	0.21539	6.93638
1.03537	0.21596	6.94936
1.03706	0.21652	6.96234
1.03875	0.21709	6.97531
1.04044	0.21766	6.98828
1.04213	0.21823	7.00124
1.04382	0.21880	7.01420
1.04551	0.21937	7.02716
1.04720	0.21994	7.04011
