Refractive index of gold at +49K
lambda [um]	n	k
0.68560	0.15528	4.06971
0.68729	0.15497	4.08567
0.68898	0.15467	4.10159
0.69067	0.15438	4.11746
0.69236	0.15412	4.13330
0.69405	0.15386	4.14908
0.69574	0.15362	4.16483
0.69743	0.15340	4.18054
0.69912	0.15318	4.19620
0.70081	0.15298	4.21183
0.70250	0.15280	4.22742
0.70419	0.15262	4.24297
0.70588	0.15246	4.25848
0.70757	0.15231	4.27396
0.70926	0.15217	4.28940
0.71095	0.15204	4.30481
0.71264	0.15192	4.32018
0.71433	0.15182	4.33551
0.71602	0.15172	4.35082
0.71771	0.15164	4.36608
0.71940	0.15156	4.38132
0.72109	0.15150	4.39653
0.72278	0.15144	4.41170
0.72447	0.15139	4.42684
0.72616	0.15136	4.44196
0.72785	0.15133	4.45704
0.72954	0.15131	4.47209
0.73122	0.15130	4.48712
0.73291	0.15130	4.50211
0.73460	0.15130	4.51708
0.73629	0.15132	4.53202
0.73798	0.15134	4.54694
0.73967	0.15137	4.56182
0.74136	0.15141	4.57668
0.74305	0.15145	4.59152
0.74474	0.15151	4.60633
0.74643	0.15157	4.62111
0.74812	0.15164	4.63587
0.74981	0.15171	4.65061
0.75150	0.15179	4.66532
0.75319	0.15188	4.68001
0.75488	0.15197	4.69467
0.75657	0.15208	4.70931
0.75826	0.15218	4.72393
0.75995	0.15230	4.73853
0.76164	0.15242	4.75310
0.76333	0.15254	4.76765
0.76502	0.15268	4.78219
0.76671	0.15282	4.79670
0.76840	0.15296	4.81119
0.77009	0.15311	4.82566
0.77178	0.15326	4.84011
0.77347	0.15343	4.85454
0.77516	0.15359	4.86895
0.77685	0.15376	4.88334
0.77854	0.15394	4.89771
0.78023	0.15412	4.91206
0.78192	0.15431	4.92639
0.78361	0.15450	4.94071
0.78530	0.15470	4.95501
0.78699	0.15490	4.96929
0.78867	0.15511	4.98355
0.79036	0.15532	4.99780
0.79205	0.15553	5.01202
0.79374	0.15575	5.02623
0.79543	0.15598	5.04043
0.79712	0.15621	5.05461
0.79881	0.15644	5.06877
0.80050	0.15668	5.08291
0.80219	0.15692	5.09704
0.80388	0.15717	5.11116
0.80557	0.15742	5.12526
0.80726	0.15768	5.13934
0.80895	0.15794	5.15341
0.81064	0.15820	5.16746
0.81233	0.15847	5.18150
0.81402	0.15874	5.19552
0.81571	0.15901	5.20953
0.81740	0.15929	5.22353
0.81909	0.15957	5.23751
0.82078	0.15986	5.25148
0.82247	0.16015	5.26543
0.82416	0.16044	5.27937
0.82585	0.16074	5.29330
0.82754	0.16104	5.30721
0.82923	0.16134	5.32111
0.83092	0.16165	5.33500
0.83261	0.16196	5.34888
0.83430	0.16227	5.36274
0.83599	0.16259	5.37659
0.83768	0.16291	5.39043
0.83937	0.16323	5.40425
0.84106	0.16356	5.41807
0.84275	0.16389	5.43187
0.84443	0.16422	5.44566
0.84612	0.16456	5.45943
0.84781	0.16490	5.47320
0.84950	0.16524	5.48696
0.85119	0.16558	5.50070
0.85288	0.16593	5.51443
0.85457	0.16628	5.52815
0.85626	0.16664	5.54187
0.85795	0.16699	5.55557
0.85964	0.16735	5.56925
0.86133	0.16772	5.58293
0.86302	0.16808	5.59660
0.86471	0.16845	5.61026
0.86640	0.16882	5.62391
0.86809	0.16919	5.63754
0.86978	0.16957	5.65117
0.87147	0.16995	5.66479
0.87316	0.17033	5.67840
0.87485	0.17072	5.69200
0.87654	0.17110	5.70558
0.87823	0.17149	5.71916
0.87992	0.17188	5.73273
0.88161	0.17228	5.74629
0.88330	0.17267	5.75984
0.88499	0.17307	5.77338
0.88668	0.17348	5.78692
0.88837	0.17388	5.80044
0.89006	0.17429	5.81396
0.89175	0.17470	5.82746
0.89344	0.17511	5.84096
0.89513	0.17552	5.85445
0.89682	0.17594	5.86793
0.89851	0.17636	5.88140
0.90020	0.17678	5.89486
0.90188	0.17720	5.90832
0.90357	0.17762	5.92176
0.90526	0.17805	5.93520
0.90695	0.17848	5.94863
0.90864	0.17891	5.96206
0.91033	0.17935	5.97547
0.91202	0.17978	5.98888
0.91371	0.18022	6.00228
0.91540	0.18066	6.01567
0.91709	0.18111	6.02905
0.91878	0.18155	6.04243
0.92047	0.18200	6.05580
0.92216	0.18245	6.06916
0.92385	0.18290	6.08251
0.92554	0.18335	6.09586
0.92723	0.18381	6.10920
0.92892	0.18426	6.12253
0.93061	0.18472	6.13586
0.93230	0.18518	6.14917
0.93399	0.18565	6.16249
0.93568	0.18611	6.17579
0.93737	0.18658	6.18909
0.93906	0.18705	6.20238
0.94075	0.18752	6.21566
0.94244	0.18799	6.22894
0.94413	0.18847	6.24221
0.94582	0.18895	6.25547
0.94751	0.18943	6.26873
0.94920	0.18991	6.28198
0.95089	0.19039	6.29523
0.95258	0.19087	6.30847
0.95427	0.19136	6.32170
0.95596	0.19185	6.33492
0.95764	0.19234	6.34814
0.95933	0.19283	6.36136
0.96102	0.19332	6.37457
0.96271	0.19382	6.38777
0.96440	0.19432	6.40096
0.96609	0.19482	6.41415
0.96778	0.19532	6.42734
0.96947	0.19582	6.44051
0.97116	0.19632	6.45369
0.97285	0.19683	6.46685
0.97454	0.19734	6.48001
0.97623	0.19785	6.49317
0.97792	0.19836	6.50632
0.97961	0.19887	6.51946
0.98130	0.19939	6.53260
0.98299	0.19990	6.54573
0.98468	0.20042	6.55886
0.98637	0.20094	6.57198
0.98806	0.20146	6.58510
0.98975	0.20199	6.59821
0.99144	0.20251	6.61132
0.99313	0.20304	6.62442
0.99482	0.20357	6.63752
0.99651	0.20410	6.65061
0.99820	0.20463	6.66369
0.99989	0.20516	6.67677
1.00158	0.20570	6.68985
1.00327	0.20623	6.70292
1.00496	0.20677	6.71599
1.00665	0.20731	6.72905
1.00834	0.20785	6.74210
1.01003	0.20839	6.75516
1.01172	0.20894	6.76820
1.01341	0.20948	6.78124
1.01509	0.21003	6.79428
1.01678	0.21058	6.80731
1.01847	0.21113	6.82034
1.02016	0.21168	6.83336
1.02185	0.21224	6.84638
1.02354	0.21279	6.85940
1.02523	0.21335	6.87241
1.02692	0.21391	6.88541
1.02861	0.21447	6.89841
1.03030	0.21503	6.91141
1.03199	0.21559	6.92440
1.03368	0.21615	6.93739
1.03537	0.21672	6.95037
1.03706	0.21729	6.96335
1.03875	0.21786	6.97632
1.04044	0.21843	6.98929
1.04213	0.21900	7.00226
1.04382	0.21957	7.01522
1.04551	0.22015	7.02818
1.04720	0.22072	7.04113
