Refractive index of gold at +65K
lambda [um]	n	k
0.69743	0.15581	4.18468
0.69912	0.15560	4.20036
0.70081	0.15540	4.21601
0.70250	0.15521	4.23161
0.70419	0.15504	4.24718
0.70588	0.15487	4.26271
0.70757	0.15472	4.27820
0.70926	0.15459	4.29366
0.71095	0.15446	4.30909
0.71264	0.15434	4.32447
0.71433	0.15424	4.33983
0.71602	0.15414	4.35515
0.71771	0.15406	4.37043
0.71940	0.15399	4.38569
0.72109	0.15392	4.40091
0.72278	0.15387	4.41610
0.72447	0.15382	4.43126
0.72616	0.15379	4.44639
0.72785	0.15376	4.46149
0.72954	0.15375	4.47657
0.73122	0.15374	4.49161
0.73291	0.15374	4.50662
0.73460	0.15375	4.52161
0.73629	0.15377	4.53656
0.73798	0.15379	4.55150
0.73967	0.15382	4.56640
0.74136	0.15387	4.58128
0.74305	0.15391	4.59613
0.74474	0.15397	4.61096
0.74643	0.15403	4.62576
0.74812	0.15411	4.64054
0.74981	0.15418	4.65529
0.75150	0.15427	4.67002
0.75319	0.15436	4.68472
0.75488	0.15446	4.69940
0.75657	0.15456	4.71406
0.75826	0.15468	4.72870
0.75995	0.15479	4.74331
0.76164	0.15492	4.75790
0.76333	0.15505	4.77247
0.76502	0.15519	4.78702
0.76671	0.15533	4.80155
0.76840	0.15548	4.81606
0.77009	0.15563	4.83054
0.77178	0.15579	4.84501
0.77347	0.15596	4.85946
0.77516	0.15613	4.87388
0.77685	0.15630	4.88829
0.77854	0.15648	4.90268
0.78023	0.15667	4.91705
0.78192	0.15686	4.93140
0.78361	0.15706	4.94574
0.78530	0.15726	4.96005
0.78699	0.15747	4.97435
0.78867	0.15768	4.98863
0.79036	0.15790	5.00289
0.79205	0.15812	5.01713
0.79374	0.15835	5.03136
0.79543	0.15858	5.04557
0.79712	0.15881	5.05977
0.79881	0.15905	5.07395
0.80050	0.15929	5.08811
0.80219	0.15954	5.10225
0.80388	0.15979	5.11639
0.80557	0.16005	5.13050
0.80726	0.16031	5.14460
0.80895	0.16058	5.15869
0.81064	0.16084	5.17276
0.81233	0.16112	5.18681
0.81402	0.16139	5.20085
0.81571	0.16167	5.21488
0.81740	0.16196	5.22889
0.81909	0.16225	5.24289
0.82078	0.16254	5.25687
0.82247	0.16283	5.27084
0.82416	0.16313	5.28480
0.82585	0.16344	5.29874
0.82754	0.16374	5.31268
0.82923	0.16405	5.32659
0.83092	0.16437	5.34050
0.83261	0.16468	5.35439
0.83430	0.16500	5.36827
0.83599	0.16533	5.38213
0.83768	0.16565	5.39599
0.83937	0.16598	5.40983
0.84106	0.16632	5.42366
0.84275	0.16665	5.43748
0.84443	0.16699	5.45128
0.84612	0.16734	5.46508
0.84781	0.16768	5.47886
0.84950	0.16803	5.49263
0.85119	0.16838	5.50639
0.85288	0.16874	5.52014
0.85457	0.16910	5.53388
0.85626	0.16946	5.54761
0.85795	0.16982	5.56132
0.85964	0.17019	5.57503
0.86133	0.17056	5.58873
0.86302	0.17093	5.60241
0.86471	0.17131	5.61608
0.86640	0.17169	5.62975
0.86809	0.17207	5.64340
0.86978	0.17245	5.65705
0.87147	0.17284	5.67068
0.87316	0.17322	5.68430
0.87485	0.17362	5.69792
0.87654	0.17401	5.71152
0.87823	0.17441	5.72512
0.87992	0.17481	5.73870
0.88161	0.17521	5.75228
0.88330	0.17561	5.76585
0.88499	0.17602	5.77940
0.88668	0.17643	5.79295
0.88837	0.17684	5.80649
0.89006	0.17726	5.82002
0.89175	0.17767	5.83354
0.89344	0.17809	5.84706
0.89513	0.17851	5.86056
0.89682	0.17894	5.87406
0.89851	0.17936	5.88755
0.90020	0.17979	5.90103
0.90188	0.18022	5.91450
0.90357	0.18066	5.92796
0.90526	0.18109	5.94141
0.90695	0.18153	5.95486
0.90864	0.18197	5.96830
0.91033	0.18241	5.98173
0.91202	0.18286	5.99515
0.91371	0.18331	6.00857
0.91540	0.18375	6.02197
0.91709	0.18421	6.03537
0.91878	0.18466	6.04877
0.92047	0.18511	6.06215
0.92216	0.18557	6.07553
0.92385	0.18603	6.08890
0.92554	0.18649	6.10226
0.92723	0.18696	6.11561
0.92892	0.18742	6.12896
0.93061	0.18789	6.14230
0.93230	0.18836	6.15564
0.93399	0.18883	6.16896
0.93568	0.18931	6.18228
0.93737	0.18978	6.19560
0.93906	0.19026	6.20890
0.94075	0.19074	6.22220
0.94244	0.19122	6.23550
0.94413	0.19171	6.24878
0.94582	0.19219	6.26206
0.94751	0.19268	6.27534
0.94920	0.19317	6.28860
0.95089	0.19366	6.30186
0.95258	0.19415	6.31512
0.95427	0.19465	6.32836
0.95596	0.19515	6.34161
0.95764	0.19565	6.35484
0.95933	0.19615	6.36807
0.96102	0.19665	6.38129
0.96271	0.19715	6.39451
0.96440	0.19766	6.40772
0.96609	0.19817	6.42093
0.96778	0.19868	6.43413
0.96947	0.19919	6.44732
0.97116	0.19970	6.46051
0.97285	0.20022	6.47369
0.97454	0.20074	6.48687
0.97623	0.20126	6.50004
0.97792	0.20178	6.51320
0.97961	0.20230	6.52636
0.98130	0.20282	6.53951
0.98299	0.20335	6.55266
0.98468	0.20388	6.56581
0.98637	0.20441	6.57894
0.98806	0.20494	6.59208
0.98975	0.20547	6.60520
0.99144	0.20600	6.61832
0.99313	0.20654	6.63144
0.99482	0.20708	6.64455
0.99651	0.20762	6.65766
0.99820	0.20816	6.67076
0.99989	0.20870	6.68385
1.00158	0.20925	6.69695
1.00327	0.20979	6.71003
1.00496	0.21034	6.72311
1.00665	0.21089	6.73619
1.00834	0.21144	6.74926
1.01003	0.21199	6.76233
1.01172	0.21255	6.77539
1.01341	0.21310	6.78844
1.01509	0.21366	6.80150
1.01678	0.21422	6.81454
1.01847	0.21478	6.82759
1.02016	0.21534	6.84062
1.02185	0.21591	6.85366
1.02354	0.21647	6.86669
1.02523	0.21704	6.87971
1.02692	0.21761	6.89273
1.02861	0.21818	6.90575
1.03030	0.21875	6.91876
1.03199	0.21932	6.93176
1.03368	0.21989	6.94477
1.03537	0.22047	6.95776
1.03706	0.22105	6.97076
1.03875	0.22163	6.98375
1.04044	0.22221	6.99673
1.04213	0.22279	7.00971
1.04382	0.22337	7.02269
1.04551	0.22396	7.03566
1.04720	0.22454	7.04863
