Refractive index of gold at +51K
lambda [um]	n	k
0.87316	0.17073	5.67899
0.87485	0.17112	5.69259
0.87654	0.17151	5.70618
0.87823	0.17190	5.71976
0.87992	0.17229	5.73333
0.88161	0.17269	5.74689
0.88330	0.17308	5.76044
0.88499	0.17348	5.77398
0.88668	0.17389	5.78752
0.88837	0.17429	5.80104
0.89006	0.17470	5.81456
0.89175	0.17511	5.82807
0.89344	0.17552	5.84157
0.89513	0.17594	5.85506
0.89682	0.17635	5.86854
0.89851	0.17677	5.88201
0.90020	0.17720	5.89547
0.90188	0.17762	5.90893
0.90357	0.17805	5.92238
0.90526	0.17847	5.93582
0.90695	0.17890	5.94925
0.90864	0.17934	5.96268
0.91033	0.17977	5.97609
0.91202	0.18021	5.98950
0.91371	0.18065	6.00290
0.91540	0.18109	6.01629
0.91709	0.18154	6.02968
0.91878	0.18198	6.04306
0.92047	0.18243	6.05643
0.92216	0.18288	6.06979
0.92385	0.18333	6.08314
0.92554	0.18379	6.09649
0.92723	0.18424	6.10983
0.92892	0.18470	6.12317
0.93061	0.18516	6.13649
0.93230	0.18562	6.14981
0.93399	0.18609	6.16313
0.93568	0.18656	6.17643
0.93737	0.18702	6.18973
0.93906	0.18749	6.20302
0.94075	0.18797	6.21631
0.94244	0.18844	6.22959
0.94413	0.18892	6.24286
0.94582	0.18940	6.25612
0.94751	0.18988	6.26938
0.94920	0.19036	6.28264
0.95089	0.19084	6.29588
0.95258	0.19133	6.30912
0.95427	0.19182	6.32235
0.95596	0.19230	6.33558
0.95764	0.19280	6.34880
0.95933	0.19329	6.36202
0.96102	0.19378	6.37523
0.96271	0.19428	6.38843
0.96440	0.19478	6.40163
0.96609	0.19528	6.41482
0.96778	0.19578	6.42800
0.96947	0.19629	6.44118
0.97116	0.19679	6.45436
0.97285	0.19730	6.46752
0.97454	0.19781	6.48069
0.97623	0.19832	6.49384
0.97792	0.19883	6.50699
0.97961	0.19935	6.52014
0.98130	0.19986	6.53328
0.98299	0.20038	6.54641
0.98468	0.20090	6.55954
0.98637	0.20142	6.57267
0.98806	0.20194	6.58578
0.98975	0.20247	6.59890
0.99144	0.20299	6.61201
0.99313	0.20352	6.62511
0.99482	0.20405	6.63820
0.99651	0.20458	6.65130
0.99820	0.20512	6.66438
0.99989	0.20565	6.67747
1.00158	0.20619	6.69054
1.00327	0.20672	6.70362
1.00496	0.20726	6.71668
1.00665	0.20780	6.72974
1.00834	0.20835	6.74280
1.01003	0.20889	6.75585
1.01172	0.20944	6.76890
1.01341	0.20998	6.78195
1.01509	0.21053	6.79498
1.01678	0.21108	6.80802
1.01847	0.21163	6.82105
1.02016	0.21219	6.83407
1.02185	0.21274	6.84709
1.02354	0.21330	6.86011
1.02523	0.21386	6.87312
1.02692	0.21442	6.88612
1.02861	0.21498	6.89912
1.03030	0.21554	6.91212
1.03199	0.21610	6.92511
1.03368	0.21667	6.93810
1.03537	0.21724	6.95109
1.03706	0.21781	6.96407
1.03875	0.21838	6.97704
1.04044	0.21895	6.99001
1.04213	0.21952	7.00298
1.04382	0.22010	7.01594
1.04551	0.22067	7.02890
1.04720	0.22125	7.04186
