Refractive index of gold at +60K
lambda [um]	n	k
1.03199	0.21830	6.92895
1.03368	0.21887	6.94194
1.03537	0.21945	6.95493
1.03706	0.22002	6.96792
1.03875	0.22060	6.98090
1.04044	0.22118	6.99388
1.04213	0.22176	7.00686
1.04382	0.22234	7.01983
1.04551	0.22292	7.03279
1.04720	0.22350	7.04576
