Refractive index of gold at +81K
lambda [um]	n	k
0.79205	0.16007	5.02591
0.79374	0.16030	5.04017
0.79543	0.16054	5.05441
0.79712	0.16078	5.06864
0.79881	0.16102	5.08285
0.80050	0.16128	5.09704
0.80219	0.16153	5.11122
0.80388	0.16179	5.12539
0.80557	0.16205	5.13953
0.80726	0.16232	5.15367
0.80895	0.16259	5.16778
0.81064	0.16287	5.18189
0.81233	0.16315	5.19597
0.81402	0.16344	5.21005
0.81571	0.16372	5.22411
0.81740	0.16402	5.23815
0.81909	0.16431	5.25218
0.82078	0.16461	5.26620
0.82247	0.16491	5.28020
0.82416	0.16522	5.29419
0.82585	0.16553	5.30817
0.82754	0.16585	5.32213
0.82923	0.16616	5.33608
0.83092	0.16648	5.35002
0.83261	0.16681	5.36394
0.83430	0.16714	5.37785
0.83599	0.16747	5.39175
0.83768	0.16780	5.40564
0.83937	0.16814	5.41951
0.84106	0.16848	5.43338
0.84275	0.16883	5.44723
0.84443	0.16918	5.46107
0.84612	0.16953	5.47489
0.84781	0.16988	5.48871
0.84950	0.17024	5.50251
0.85119	0.17060	5.51631
0.85288	0.17096	5.53009
0.85457	0.17133	5.54386
0.85626	0.17170	5.55762
0.85795	0.17207	5.57137
0.85964	0.17244	5.58511
0.86133	0.17282	5.59883
0.86302	0.17320	5.61255
0.86471	0.17359	5.62626
0.86640	0.17397	5.63995
0.86809	0.17436	5.65364
0.86978	0.17475	5.66732
0.87147	0.17515	5.68098
0.87316	0.17555	5.69464
0.87485	0.17595	5.70829
0.87654	0.17635	5.72192
0.87823	0.17675	5.73555
0.87992	0.17716	5.74917
0.88161	0.17757	5.76278
0.88330	0.17798	5.77638
0.88499	0.17840	5.78997
0.88668	0.17882	5.80355
0.88837	0.17924	5.81712
0.89006	0.17966	5.83069
0.89175	0.18009	5.84424
0.89344	0.18052	5.85779
0.89513	0.18095	5.87132
0.89682	0.18138	5.88485
0.89851	0.18181	5.89837
0.90020	0.18225	5.91188
0.90188	0.18269	5.92539
0.90357	0.18313	5.93888
0.90526	0.18358	5.95237
0.90695	0.18402	5.96585
0.90864	0.18447	5.97932
0.91033	0.18492	5.99278
0.91202	0.18538	6.00624
0.91371	0.18583	6.01969
0.91540	0.18629	6.03313
0.91709	0.18675	6.04656
0.91878	0.18721	6.05998
0.92047	0.18768	6.07340
0.92216	0.18814	6.08681
0.92385	0.18861	6.10021
0.92554	0.18908	6.11361
0.92723	0.18956	6.12699
0.92892	0.19003	6.14037
0.93061	0.19051	6.15375
0.93230	0.19099	6.16711
0.93399	0.19147	6.18047
0.93568	0.19195	6.19383
0.93737	0.19244	6.20717
0.93906	0.19292	6.22051
0.94075	0.19341	6.23384
0.94244	0.19390	6.24717
0.94413	0.19440	6.26049
0.94582	0.19489	6.27380
0.94751	0.19539	6.28710
0.94920	0.19589	6.30040
0.95089	0.19639	6.31370
0.95258	0.19689	6.32698
0.95427	0.19740	6.34026
0.95596	0.19790	6.35354
0.95764	0.19841	6.36680
0.95933	0.19892	6.38007
0.96102	0.19943	6.39332
0.96271	0.19995	6.40657
0.96440	0.20046	6.41981
0.96609	0.20098	6.43305
0.96778	0.20150	6.44628
0.96947	0.20202	6.45951
0.97116	0.20254	6.47273
0.97285	0.20307	6.48594
0.97454	0.20360	6.49915
0.97623	0.20412	6.51235
0.97792	0.20465	6.52555
0.97961	0.20519	6.53874
0.98130	0.20572	6.55193
0.98299	0.20626	6.56511
0.98468	0.20679	6.57828
0.98637	0.20733	6.59145
0.98806	0.20787	6.60462
0.98975	0.20841	6.61778
0.99144	0.20896	6.63093
0.99313	0.20950	6.64408
0.99482	0.21005	6.65722
0.99651	0.21060	6.67036
0.99820	0.21115	6.68350
0.99989	0.21170	6.69662
1.00158	0.21226	6.70975
1.00327	0.21281	6.72286
1.00496	0.21337	6.73598
1.00665	0.21393	6.74909
1.00834	0.21449	6.76219
1.01003	0.21505	6.77529
1.01172	0.21562	6.78838
1.01341	0.21618	6.80147
1.01509	0.21675	6.81455
1.01678	0.21732	6.82763
1.01847	0.21789	6.84071
1.02016	0.21846	6.85378
1.02185	0.21903	6.86684
1.02354	0.21961	6.87990
1.02523	0.22019	6.89296
1.02692	0.22076	6.90601
1.02861	0.22134	6.91906
1.03030	0.22193	6.93210
1.03199	0.22251	6.94514
1.03368	0.22309	6.95818
1.03537	0.22368	6.97121
1.03706	0.22427	6.98423
1.03875	0.22486	6.99725
1.04044	0.22545	7.01027
1.04213	0.22604	7.02328
1.04382	0.22663	7.03629
1.04551	0.22723	7.04930
1.04720	0.22782	7.06230
