Refractive index of gold at +21K
lambda [um]	n	k
0.89682	0.16958	5.86364
0.89851	0.16998	5.87711
0.90020	0.17039	5.89057
0.90188	0.17080	5.90402
0.90357	0.17121	5.91746
0.90526	0.17162	5.93089
0.90695	0.17203	5.94432
0.90864	0.17245	5.95773
0.91033	0.17287	5.97114
0.91202	0.17329	5.98455
0.91371	0.17371	5.99794
0.91540	0.17414	6.01133
0.91709	0.17456	6.02471
0.91878	0.17499	6.03808
0.92047	0.17542	6.05144
0.92216	0.17586	6.06480
0.92385	0.17629	6.07815
0.92554	0.17673	6.09149
0.92723	0.17717	6.10483
0.92892	0.17761	6.11816
0.93061	0.17805	6.13148
0.93230	0.17850	6.14479
0.93399	0.17894	6.15810
0.93568	0.17939	6.17140
0.93737	0.17984	6.18469
0.93906	0.18030	6.19798
0.94075	0.18075	6.21126
0.94244	0.18121	6.22453
0.94413	0.18166	6.23780
0.94582	0.18212	6.25106
0.94751	0.18259	6.26432
0.94920	0.18305	6.27756
0.95089	0.18352	6.29081
0.95258	0.18398	6.30404
0.95427	0.18445	6.31727
0.95596	0.18492	6.33049
0.95764	0.18539	6.34371
0.95933	0.18587	6.35692
0.96102	0.18635	6.37012
0.96271	0.18682	6.38332
0.96440	0.18730	6.39652
0.96609	0.18778	6.40970
0.96778	0.18827	6.42288
0.96947	0.18875	6.43606
0.97116	0.18924	6.44923
0.97285	0.18973	6.46239
0.97454	0.19022	6.47555
0.97623	0.19071	6.48870
0.97792	0.19120	6.50185
0.97961	0.19170	6.51499
0.98130	0.19219	6.52813
0.98299	0.19269	6.54126
0.98468	0.19319	6.55438
0.98637	0.19369	6.56750
0.98806	0.19419	6.58062
0.98975	0.19470	6.59373
0.99144	0.19521	6.60683
0.99313	0.19571	6.61993
0.99482	0.19622	6.63302
0.99651	0.19673	6.64611
0.99820	0.19725	6.65920
0.99989	0.19776	6.67228
1.00158	0.19828	6.68535
1.00327	0.19879	6.69842
1.00496	0.19931	6.71148
1.00665	0.19983	6.72454
1.00834	0.20035	6.73759
1.01003	0.20088	6.75064
1.01172	0.20140	6.76369
1.01341	0.20193	6.77673
1.01509	0.20246	6.78976
1.01678	0.20299	6.80279
1.01847	0.20352	6.81582
1.02016	0.20405	6.82884
1.02185	0.20458	6.84186
1.02354	0.20512	6.85487
1.02523	0.20566	6.86788
1.02692	0.20619	6.88088
1.02861	0.20673	6.89388
1.03030	0.20728	6.90688
1.03199	0.20782	6.91987
1.03368	0.20836	6.93285
1.03537	0.20891	6.94583
1.03706	0.20946	6.95881
1.03875	0.21000	6.97178
1.04044	0.21055	6.98475
1.04213	0.21110	6.99772
1.04382	0.21166	7.01068
1.04551	0.21221	7.02363
1.04720	0.21277	7.03659
