Refractive index of gold at +90K
lambda [um]	n	k
0.91371	0.18628	6.03215
0.91540	0.18674	6.04563
0.91709	0.18720	6.05910
0.91878	0.18767	6.07257
0.92047	0.18814	6.08602
0.92216	0.18861	6.09947
0.92385	0.18908	6.11292
0.92554	0.18955	6.12635
0.92723	0.19003	6.13978
0.92892	0.19051	6.15320
0.93061	0.19099	6.16661
0.93230	0.19147	6.18002
0.93399	0.19196	6.19342
0.93568	0.19244	6.20681
0.93737	0.19293	6.22020
0.93906	0.19342	6.23358
0.94075	0.19392	6.24695
0.94244	0.19441	6.26032
0.94413	0.19491	6.27368
0.94582	0.19541	6.28703
0.94751	0.19591	6.30038
0.94920	0.19641	6.31372
0.95089	0.19691	6.32705
0.95258	0.19742	6.34038
0.95427	0.19793	6.35370
0.95596	0.19844	6.36701
0.95764	0.19895	6.38032
0.95933	0.19946	6.39362
0.96102	0.19998	6.40692
0.96271	0.20050	6.42021
0.96440	0.20102	6.43349
0.96609	0.20154	6.44677
0.96778	0.20206	6.46004
0.96947	0.20259	6.47331
0.97116	0.20311	6.48657
0.97285	0.20364	6.49982
0.97454	0.20417	6.51307
0.97623	0.20470	6.52632
0.97792	0.20524	6.53955
0.97961	0.20577	6.55279
0.98130	0.20631	6.56601
0.98299	0.20685	6.57923
0.98468	0.20739	6.59245
0.98637	0.20793	6.60566
0.98806	0.20848	6.61887
0.98975	0.20902	6.63207
0.99144	0.20957	6.64526
0.99313	0.21012	6.65845
0.99482	0.21067	6.67163
0.99651	0.21122	6.68481
0.99820	0.21178	6.69799
0.99989	0.21233	6.71115
1.00158	0.21289	6.72432
1.00327	0.21345	6.73748
1.00496	0.21401	6.75063
1.00665	0.21457	6.76378
1.00834	0.21514	6.77692
1.01003	0.21570	6.79006
1.01172	0.21627	6.80320
1.01341	0.21684	6.81633
1.01509	0.21741	6.82945
1.01678	0.21798	6.84257
1.01847	0.21856	6.85569
1.02016	0.21913	6.86880
1.02185	0.21971	6.88190
1.02354	0.22029	6.89501
1.02523	0.22087	6.90810
1.02692	0.22145	6.92119
1.02861	0.22203	6.93428
1.03030	0.22262	6.94737
1.03199	0.22320	6.96045
1.03368	0.22379	6.97352
1.03537	0.22438	6.98659
1.03706	0.22497	6.99966
1.03875	0.22557	7.01272
1.04044	0.22616	7.02578
1.04213	0.22676	7.03883
1.04382	0.22735	7.05188
1.04551	0.22795	7.06492
1.04720	0.22855	7.07797
