Refractive index of gold at +52K
lambda [um]	n	k
0.77347	0.15397	4.85528
0.77516	0.15413	4.86969
0.77685	0.15431	4.88409
0.77854	0.15448	4.89846
0.78023	0.15467	4.91282
0.78192	0.15485	4.92715
0.78361	0.15505	4.94147
0.78530	0.15525	4.95577
0.78699	0.15545	4.97006
0.78867	0.15566	4.98432
0.79036	0.15587	4.99857
0.79205	0.15608	5.01280
0.79374	0.15631	5.02701
0.79543	0.15653	5.04121
0.79712	0.15676	5.05539
0.79881	0.15700	5.06955
0.80050	0.15724	5.08370
0.80219	0.15748	5.09784
0.80388	0.15773	5.11195
0.80557	0.15798	5.12605
0.80726	0.15824	5.14014
0.80895	0.15850	5.15421
0.81064	0.15876	5.16827
0.81233	0.15903	5.18231
0.81402	0.15930	5.19633
0.81571	0.15957	5.21034
0.81740	0.15985	5.22434
0.81909	0.16014	5.23833
0.82078	0.16042	5.25230
0.82247	0.16071	5.26625
0.82416	0.16101	5.28020
0.82585	0.16131	5.29413
0.82754	0.16161	5.30804
0.82923	0.16191	5.32195
0.83092	0.16222	5.33584
0.83261	0.16253	5.34971
0.83430	0.16285	5.36358
0.83599	0.16317	5.37743
0.83768	0.16349	5.39127
0.83937	0.16381	5.40510
0.84106	0.16414	5.41891
0.84275	0.16447	5.43272
0.84443	0.16480	5.44651
0.84612	0.16514	5.46029
0.84781	0.16548	5.47406
0.84950	0.16583	5.48782
0.85119	0.16617	5.50156
0.85288	0.16652	5.51530
0.85457	0.16687	5.52902
0.85626	0.16723	5.54273
0.85795	0.16759	5.55644
0.85964	0.16795	5.57013
0.86133	0.16831	5.58381
0.86302	0.16868	5.59748
0.86471	0.16905	5.61114
0.86640	0.16942	5.62479
0.86809	0.16980	5.63843
0.86978	0.17017	5.65206
0.87147	0.17055	5.66568
0.87316	0.17094	5.67929
0.87485	0.17132	5.69289
0.87654	0.17171	5.70648
0.87823	0.17210	5.72006
0.87992	0.17249	5.73363
0.88161	0.17289	5.74720
0.88330	0.17329	5.76075
0.88499	0.17369	5.77429
0.88668	0.17409	5.78783
0.88837	0.17450	5.80135
0.89006	0.17491	5.81487
0.89175	0.17532	5.82838
0.89344	0.17573	5.84188
0.89513	0.17615	5.85537
0.89682	0.17656	5.86885
0.89851	0.17698	5.88232
0.90020	0.17741	5.89579
0.90188	0.17783	5.90925
0.90357	0.17826	5.92270
0.90526	0.17869	5.93614
0.90695	0.17912	5.94957
0.90864	0.17955	5.96299
0.91033	0.17999	5.97641
0.91202	0.18042	5.98982
0.91371	0.18086	6.00322
0.91540	0.18131	6.01662
0.91709	0.18175	6.03000
0.91878	0.18220	6.04338
0.92047	0.18265	6.05675
0.92216	0.18310	6.07011
0.92385	0.18355	6.08347
0.92554	0.18401	6.09682
0.92723	0.18446	6.11016
0.92892	0.18492	6.12349
0.93061	0.18538	6.13682
0.93230	0.18585	6.15014
0.93399	0.18631	6.16346
0.93568	0.18678	6.17676
0.93737	0.18725	6.19006
0.93906	0.18772	6.20335
0.94075	0.18819	6.21664
0.94244	0.18867	6.22992
0.94413	0.18914	6.24319
0.94582	0.18962	6.25646
0.94751	0.19010	6.26972
0.94920	0.19058	6.28297
0.95089	0.19107	6.29622
0.95258	0.19156	6.30946
0.95427	0.19204	6.32269
0.95596	0.19253	6.33592
0.95764	0.19303	6.34914
0.95933	0.19352	6.36236
0.96102	0.19401	6.37557
0.96271	0.19451	6.38877
0.96440	0.19501	6.40197
0.96609	0.19551	6.41516
0.96778	0.19601	6.42835
0.96947	0.19652	6.44153
0.97116	0.19703	6.45470
0.97285	0.19753	6.46787
0.97454	0.19804	6.48103
0.97623	0.19855	6.49419
0.97792	0.19907	6.50734
0.97961	0.19958	6.52049
0.98130	0.20010	6.53363
0.98299	0.20062	6.54676
0.98468	0.20114	6.55989
0.98637	0.20166	6.57302
0.98806	0.20218	6.58614
0.98975	0.20271	6.59925
0.99144	0.20324	6.61236
0.99313	0.20376	6.62546
0.99482	0.20429	6.63856
0.99651	0.20483	6.65165
0.99820	0.20536	6.66474
0.99989	0.20589	6.67782
1.00158	0.20643	6.69090
1.00327	0.20697	6.70397
1.00496	0.20751	6.71704
1.00665	0.20805	6.73010
1.00834	0.20859	6.74316
1.01003	0.20914	6.75622
1.01172	0.20968	6.76926
1.01341	0.21023	6.78231
1.01509	0.21078	6.79535
1.01678	0.21133	6.80838
1.01847	0.21189	6.82141
1.02016	0.21244	6.83444
1.02185	0.21300	6.84746
1.02354	0.21355	6.86047
1.02523	0.21411	6.87348
1.02692	0.21467	6.88649
1.02861	0.21523	6.89949
1.03030	0.21580	6.91249
1.03199	0.21636	6.92548
1.03368	0.21693	6.93847
1.03537	0.21750	6.95146
1.03706	0.21806	6.96444
1.03875	0.21864	6.97742
1.04044	0.21921	6.99039
1.04213	0.21978	7.00336
1.04382	0.22036	7.01632
1.04551	0.22093	7.02928
1.04720	0.22151	7.04223
