Refractive index of gold at +8K
lambda [um]	n	k
0.84106	0.15571	5.41369
0.84275	0.15602	5.42748
0.84443	0.15634	5.44125
0.84612	0.15666	5.45502
0.84781	0.15699	5.46877
0.84950	0.15731	5.48251
0.85119	0.15764	5.49625
0.85288	0.15798	5.50997
0.85457	0.15831	5.52367
0.85626	0.15865	5.53737
0.85795	0.15899	5.55106
0.85964	0.15933	5.56474
0.86133	0.15968	5.57840
0.86302	0.16003	5.59206
0.86471	0.16038	5.60571
0.86640	0.16073	5.61934
0.86809	0.16109	5.63297
0.86978	0.16145	5.64658
0.87147	0.16181	5.66019
0.87316	0.16218	5.67379
0.87485	0.16254	5.68737
0.87654	0.16291	5.70095
0.87823	0.16328	5.71452
0.87992	0.16366	5.72808
0.88161	0.16403	5.74163
0.88330	0.16441	5.75517
0.88499	0.16479	5.76870
0.88668	0.16518	5.78222
0.88837	0.16556	5.79573
0.89006	0.16595	5.80924
0.89175	0.16634	5.82273
0.89344	0.16674	5.83622
0.89513	0.16713	5.84970
0.89682	0.16753	5.86317
0.89851	0.16793	5.87663
0.90020	0.16833	5.89009
0.90188	0.16873	5.90353
0.90357	0.16914	5.91697
0.90526	0.16955	5.93040
0.90695	0.16996	5.94382
0.90864	0.17037	5.95723
0.91033	0.17079	5.97064
0.91202	0.17120	5.98404
0.91371	0.17162	5.99743
0.91540	0.17204	6.01081
0.91709	0.17246	6.02419
0.91878	0.17289	6.03755
0.92047	0.17332	6.05091
0.92216	0.17374	6.06427
0.92385	0.17418	6.07761
0.92554	0.17461	6.09095
0.92723	0.17504	6.10428
0.92892	0.17548	6.11761
0.93061	0.17592	6.13092
0.93230	0.17636	6.14423
0.93399	0.17680	6.15754
0.93568	0.17724	6.17084
0.93737	0.17769	6.18413
0.93906	0.17814	6.19741
0.94075	0.17859	6.21068
0.94244	0.17904	6.22395
0.94413	0.17949	6.23722
0.94582	0.17995	6.25048
0.94751	0.18041	6.26373
0.94920	0.18087	6.27697
0.95089	0.18133	6.29021
0.95258	0.18179	6.30344
0.95427	0.18225	6.31667
0.95596	0.18272	6.32988
0.95764	0.18319	6.34310
0.95933	0.18366	6.35630
0.96102	0.18413	6.36951
0.96271	0.18460	6.38270
0.96440	0.18508	6.39589
0.96609	0.18555	6.40907
0.96778	0.18603	6.42225
0.96947	0.18651	6.43542
0.97116	0.18699	6.44859
0.97285	0.18748	6.46175
0.97454	0.18796	6.47491
0.97623	0.18845	6.48805
0.97792	0.18893	6.50120
0.97961	0.18942	6.51434
0.98130	0.18992	6.52747
0.98299	0.19041	6.54060
0.98468	0.19090	6.55372
0.98637	0.19140	6.56684
0.98806	0.19190	6.57995
0.98975	0.19240	6.59305
0.99144	0.19290	6.60615
0.99313	0.19340	6.61925
0.99482	0.19390	6.63234
0.99651	0.19441	6.64543
0.99820	0.19492	6.65851
0.99989	0.19543	6.67158
1.00158	0.19594	6.68465
1.00327	0.19645	6.69772
1.00496	0.19696	6.71078
1.00665	0.19748	6.72384
1.00834	0.19799	6.73689
1.01003	0.19851	6.74993
1.01172	0.19903	6.76298
1.01341	0.19955	6.77601
1.01509	0.20007	6.78905
1.01678	0.20060	6.80207
1.01847	0.20112	6.81510
1.02016	0.20165	6.82812
1.02185	0.20218	6.84113
1.02354	0.20271	6.85414
1.02523	0.20324	6.86714
1.02692	0.20377	6.88014
1.02861	0.20431	6.89314
1.03030	0.20484	6.90613
1.03199	0.20538	6.91912
1.03368	0.20592	6.93210
1.03537	0.20646	6.94508
1.03706	0.20700	6.95806
1.03875	0.20754	6.97103
1.04044	0.20809	6.98399
1.04213	0.20863	6.99696
1.04382	0.20918	7.00991
1.04551	0.20973	7.02287
1.04720	0.21028	7.03582
